farmer_id,lat,lon,date,cloud_pct,source,ndvi_mean,ndvi_std,image_path,channels,valid,biomass_label,field_area_ha
FARMER_0366,31.14053,77.182893,2024-10-12,6.0,synthetic,0.1942,0.232,images\FARMER_0366_2024-10-12.npy,5,True,2.281,5.62
FARMER_0367,30.597756,74.169528,2024-10-19,1.1,synthetic,0.2382,0.2285,images\FARMER_0367_2024-10-19.npy,5,True,2.131,3.27
FARMER_0368,32.447853,75.584769,2024-10-05,15.0,synthetic,0.2684,0.2247,images\FARMER_0368_2024-10-05.npy,5,True,1.923,5.51
FARMER_0369,32.289034,76.056475,2024-10-06,5.1,synthetic,0.3996,0.2039,images\FARMER_0369_2024-10-06.npy,5,True,4.099,4.21
FARMER_0370,30.740238,75.94262,2024-11-12,2.6,synthetic,0.1206,0.2376,images\FARMER_0370_2024-11-12.npy,5,True,1.194,3.32
FARMER_0371,29.83999,74.522023,2024-10-12,10.3,synthetic,0.1846,0.2351,images\FARMER_0371_2024-10-12.npy,5,True,1.881,6.34
FARMER_0372,30.669704,73.816997,2024-11-13,8.8,synthetic,0.106,0.2357,images\FARMER_0372_2024-11-13.npy,5,True,1.939,7.24
FARMER_0373,31.800812,76.789954,2024-10-25,12.7,synthetic,-0.1037,0.2385,images\FARMER_0373_2024-10-25.npy,5,True,0.1,1.4
FARMER_0374,31.048616,74.345641,2024-10-12,6.8,synthetic,0.4042,0.2026,images\FARMER_0374_2024-10-12.npy,5,True,3.556,2.98
FARMER_0375,31.753482,74.569208,2024-11-02,3.8,synthetic,0.3153,0.2174,images\FARMER_0375_2024-11-02.npy,5,True,2.75,3.69
FARMER_0376,31.377162,73.861541,2024-11-01,2.8,synthetic,0.1906,0.2311,images\FARMER_0376_2024-11-01.npy,5,True,1.693,3.72
FARMER_0377,29.743657,76.912564,2024-11-13,11.7,synthetic,0.1411,0.2377,images\FARMER_0377_2024-11-13.npy,5,True,0.857,3.89
FARMER_0378,29.683151,75.58548,2024-11-01,7.7,synthetic,-0.0117,0.2423,images\FARMER_0378_2024-11-01.npy,5,True,0.488,2.39
FARMER_0379,29.711554,74.60468,2024-11-26,12.8,synthetic,0.1391,0.2352,images\FARMER_0379_2024-11-26.npy,5,True,0.788,6.7
FARMER_0380,30.240885,74.191122,2024-10-09,8.1,synthetic,0.0102,0.2419,images\FARMER_0380_2024-10-09.npy,5,True,0.1,5.2
FARMER_0381,30.311165,75.519248,2024-11-08,0.5,synthetic,0.3003,0.2197,images\FARMER_0381_2024-11-08.npy,5,True,2.144,2.94
FARMER_0382,30.472129,73.82975,2024-11-06,10.9,synthetic,0.3816,0.2062,images\FARMER_0382_2024-11-06.npy,5,True,2.954,7.01
FARMER_0383,29.767713,76.096912,2024-11-03,7.6,synthetic,0.4087,0.2029,images\FARMER_0383_2024-11-03.npy,5,True,3.62,4.77
FARMER_0384,31.857941,75.856533,2024-10-24,10.2,synthetic,0.0451,0.2396,images\FARMER_0384_2024-10-24.npy,5,True,0.85,3.68
FARMER_0385,31.26917,75.630793,2024-10-22,14.9,synthetic,0.4267,0.1992,images\FARMER_0385_2024-10-22.npy,5,True,3.495,4.47
FARMER_0386,31.253197,75.686988,2024-10-13,9.4,synthetic,0.418,0.2002,images\FARMER_0386_2024-10-13.npy,5,True,3.544,6.1
FARMER_0387,29.709113,75.722383,2024-11-06,10.3,synthetic,0.1938,0.2338,images\FARMER_0387_2024-11-06.npy,5,True,1.854,4.46
FARMER_0388,30.501249,74.20032,2024-11-16,14.1,synthetic,0.1616,0.2346,images\FARMER_0388_2024-11-16.npy,5,True,1.299,5.04
FARMER_0389,30.991499,74.404335,2024-11-18,13.8,synthetic,-0.1019,0.2408,images\FARMER_0389_2024-11-18.npy,5,True,0.1,1.02
FARMER_0390,32.373577,74.714168,2024-10-24,2.1,synthetic,0.3984,0.204,images\FARMER_0390_2024-10-24.npy,5,True,3.314,6.04
FARMER_0391,31.353276,76.730764,2024-11-21,8.3,synthetic,0.3537,0.2111,images\FARMER_0391_2024-11-21.npy,5,True,2.244,6.65
FARMER_0392,31.534699,76.503535,2024-10-09,12.8,synthetic,-0.0077,0.2427,images\FARMER_0392_2024-10-09.npy,5,True,0.1,2.04
FARMER_0393,32.380385,75.074001,2024-11-02,8.6,synthetic,0.241,0.2266,images\FARMER_0393_2024-11-02.npy,5,True,2.167,7.89
FARMER_0394,30.930596,73.883485,2024-10-16,4.9,synthetic,0.3806,0.2081,images\FARMER_0394_2024-10-16.npy,5,True,3.033,6.12
FARMER_0395,30.419045,76.071431,2024-11-21,14.9,synthetic,0.0933,0.2383,images\FARMER_0395_2024-11-21.npy,5,True,0.1,5.81
FARMER_0396,30.986625,74.643527,2024-11-07,7.5,synthetic,0.2052,0.2293,images\FARMER_0396_2024-11-07.npy,5,True,2.22,2.23
FARMER_0397,30.031347,75.836438,2024-11-12,11.4,synthetic,0.3541,0.2104,images\FARMER_0397_2024-11-12.npy,5,True,2.751,6.25
FARMER_0398,32.368399,75.80481,2024-11-20,12.4,synthetic,0.3998,0.2055,images\FARMER_0398_2024-11-20.npy,5,True,2.545,5.07
FARMER_0399,30.728768,77.187565,2024-10-15,10.9,synthetic,0.3927,0.2053,images\FARMER_0399_2024-10-15.npy,5,True,3.379,1.48
FARMER_0400,31.945595,74.10284,2024-11-07,12.1,synthetic,0.1209,0.2371,images\FARMER_0400_2024-11-07.npy,5,True,1.155,1.9
FARMER_0401,30.669865,74.298009,2024-10-27,9.2,synthetic,0.1555,0.2351,images\FARMER_0401_2024-10-27.npy,5,True,1.361,1.15
FARMER_0402,31.1722,76.260962,2024-11-23,2.6,synthetic,-0.0534,0.2396,images\FARMER_0402_2024-11-23.npy,5,True,0.1,2.72
FARMER_0403,31.516208,74.1578,2024-10-06,11.8,synthetic,0.1459,0.2371,images\FARMER_0403_2024-10-06.npy,5,True,0.717,1.24
FARMER_0404,30.951498,77.156695,2024-10-21,6.0,synthetic,0.0998,0.2392,images\FARMER_0404_2024-10-21.npy,5,True,0.363,3.29
FARMER_0405,30.452026,76.918864,2024-11-16,1.2,synthetic,0.2219,0.2284,images\FARMER_0405_2024-11-16.npy,5,True,1.948,2.01
FARMER_0406,30.518604,74.020713,2024-11-12,12.4,synthetic,0.3818,0.2056,images\FARMER_0406_2024-11-12.npy,5,True,3.453,4.16
FARMER_0407,30.289197,75.690505,2024-10-16,4.7,synthetic,0.4184,0.201,images\FARMER_0407_2024-10-16.npy,5,True,3.752,2.01
FARMER_0408,31.729758,76.907553,2024-10-12,5.9,synthetic,0.3675,0.2096,images\FARMER_0408_2024-10-12.npy,5,True,2.524,3.96
FARMER_0409,31.63286,74.33051,2024-11-14,8.3,synthetic,0.3864,0.2069,images\FARMER_0409_2024-11-14.npy,5,True,2.61,4.74
FARMER_0410,31.203016,76.144972,2024-11-26,0.3,synthetic,0.0963,0.2381,images\FARMER_0410_2024-11-26.npy,5,True,1.267,7.0
FARMER_0411,29.655771,75.872019,2024-10-14,3.4,synthetic,-0.0978,0.2396,images\FARMER_0411_2024-10-14.npy,5,True,0.1,3.21
FARMER_0412,30.946666,77.40619,2024-10-24,12.0,synthetic,0.1551,0.2346,images\FARMER_0412_2024-10-24.npy,5,True,0.662,4.29
FARMER_0413,32.231146,76.746973,2024-10-19,4.0,synthetic,0.3698,0.21,images\FARMER_0413_2024-10-19.npy,5,True,2.518,5.82
FARMER_0414,30.429408,75.053776,2024-11-27,13.4,synthetic,0.4003,0.2032,images\FARMER_0414_2024-11-27.npy,5,True,3.206,4.4
FARMER_0415,32.366991,74.945661,2024-10-01,9.5,synthetic,0.4169,0.1995,images\FARMER_0415_2024-10-01.npy,5,True,2.45,3.37
FARMER_0416,29.670843,74.592295,2024-11-04,2.2,synthetic,0.0838,0.2407,images\FARMER_0416_2024-11-04.npy,5,True,1.012,1.84
FARMER_0417,31.107053,75.843069,2024-10-23,9.1,synthetic,-0.0399,0.2427,images\FARMER_0417_2024-10-23.npy,5,True,0.1,6.08
FARMER_0418,31.567633,75.023099,2024-10-16,4.9,synthetic,0.0291,0.2416,images\FARMER_0418_2024-10-16.npy,5,True,0.1,7.24
FARMER_0419,31.176967,74.889063,2024-11-09,5.7,synthetic,0.289,0.2219,images\FARMER_0419_2024-11-09.npy,5,True,2.144,6.46
FARMER_0420,31.639124,74.769629,2024-11-12,12.1,synthetic,0.3759,0.2079,images\FARMER_0420_2024-11-12.npy,5,True,3.06,3.8
FARMER_0421,29.910588,74.480445,2024-10-10,14.2,synthetic,0.2746,0.2232,images\FARMER_0421_2024-10-10.npy,5,True,2.383,5.23
FARMER_0422,30.506578,76.438216,2024-10-22,13.0,synthetic,0.1718,0.2344,images\FARMER_0422_2024-10-22.npy,5,True,0.758,4.39
FARMER_0423,30.012675,74.951765,2024-10-19,4.3,synthetic,0.2573,0.2259,images\FARMER_0423_2024-10-19.npy,5,True,2.248,2.13
FARMER_0424,31.760703,74.147558,2024-10-27,7.1,synthetic,0.3204,0.2165,images\FARMER_0424_2024-10-27.npy,5,True,2.755,4.4
FARMER_0425,30.419736,76.016713,2024-10-17,14.9,synthetic,0.3958,0.2059,images\FARMER_0425_2024-10-17.npy,5,True,3.858,1.1
FARMER_0426,31.10528,74.812516,2024-10-19,4.8,synthetic,-0.0178,0.2411,images\FARMER_0426_2024-10-19.npy,5,True,0.85,4.4
FARMER_0427,29.822933,75.612125,2024-11-02,10.8,synthetic,0.114,0.2387,images\FARMER_0427_2024-11-02.npy,5,True,1.313,5.18
FARMER_0428,31.864846,76.855502,2024-10-24,8.5,synthetic,0.3353,0.213,images\FARMER_0428_2024-10-24.npy,5,True,2.266,5.72
FARMER_0429,29.612504,74.88742,2024-11-20,2.7,synthetic,0.4282,0.1973,images\FARMER_0429_2024-11-20.npy,5,True,2.539,2.42
FARMER_0430,30.505804,75.19303,2024-10-07,3.6,synthetic,0.4151,0.2014,images\FARMER_0430_2024-10-07.npy,5,True,3.58,5.65
FARMER_0431,31.934648,77.350482,2024-11-07,9.0,synthetic,0.2634,0.2239,images\FARMER_0431_2024-11-07.npy,5,True,1.892,6.05
FARMER_0432,31.129028,75.564894,2024-11-23,12.3,synthetic,-0.0435,0.2428,images\FARMER_0432_2024-11-23.npy,5,True,0.1,3.44
FARMER_0433,29.914416,76.967355,2024-11-18,5.3,synthetic,0.3203,0.2179,images\FARMER_0433_2024-11-18.npy,5,True,2.431,6.44
FARMER_0434,29.881109,76.570513,2024-11-01,10.8,synthetic,0.0496,0.2439,images\FARMER_0434_2024-11-01.npy,5,True,0.916,1.48
FARMER_0435,30.514754,73.929217,2024-11-05,6.7,synthetic,0.2389,0.2271,images\FARMER_0435_2024-11-05.npy,5,True,1.556,4.4
FARMER_0436,31.700172,75.117972,2024-11-03,2.8,synthetic,-0.0851,0.2404,images\FARMER_0436_2024-11-03.npy,5,True,0.1,2.37
FARMER_0437,32.251798,74.813277,2024-10-10,9.9,synthetic,0.3185,0.2178,images\FARMER_0437_2024-10-10.npy,5,True,2.288,3.68
FARMER_0438,31.232688,76.92119,2024-11-01,6.9,synthetic,0.1409,0.2364,images\FARMER_0438_2024-11-01.npy,5,True,1.456,1.27
FARMER_0439,29.767527,76.055428,2024-10-01,14.8,synthetic,-0.0834,0.2383,images\FARMER_0439_2024-10-01.npy,5,True,0.1,5.16
FARMER_0440,32.289811,74.496181,2024-11-16,5.2,synthetic,0.3906,0.2051,images\FARMER_0440_2024-11-16.npy,5,True,2.676,7.55
FARMER_0441,30.193721,75.020493,2024-10-05,11.3,synthetic,-0.0754,0.2419,images\FARMER_0441_2024-10-05.npy,5,True,0.1,5.26
FARMER_0442,32.279735,77.099102,2024-11-26,5.3,synthetic,0.2321,0.2291,images\FARMER_0442_2024-11-26.npy,5,True,2.316,2.98
FARMER_0443,30.571819,74.357145,2024-11-24,7.3,synthetic,0.2062,0.2317,images\FARMER_0443_2024-11-24.npy,5,True,1.455,4.12
FARMER_0444,29.774846,74.275911,2024-11-09,1.1,synthetic,0.4248,0.199,images\FARMER_0444_2024-11-09.npy,5,True,3.624,3.43
FARMER_0445,31.915373,74.209771,2024-11-09,8.9,synthetic,0.1874,0.2314,images\FARMER_0445_2024-11-09.npy,5,True,1.703,1.88
FARMER_0446,31.695788,74.952727,2024-11-11,1.5,synthetic,0.423,0.1995,images\FARMER_0446_2024-11-11.npy,5,True,3.499,1.03
FARMER_0447,31.805923,75.973644,2024-10-14,4.5,synthetic,0.3782,0.2082,images\FARMER_0447_2024-10-14.npy,5,True,2.983,6.53
FARMER_0448,30.568031,76.693012,2024-11-18,0.5,synthetic,0.3323,0.2136,images\FARMER_0448_2024-11-18.npy,5,True,2.969,5.17
FARMER_0449,31.49817,74.39179,2024-11-17,14.1,synthetic,0.1235,0.2372,images\FARMER_0449_2024-11-17.npy,5,True,1.192,2.98
FARMER_0450,30.638403,76.858157,2024-11-04,8.7,synthetic,0.2795,0.2237,images\FARMER_0450_2024-11-04.npy,5,True,2.275,2.19
FARMER_0451,31.407908,77.390191,2024-10-07,7.9,synthetic,0.2354,0.2293,images\FARMER_0451_2024-10-07.npy,5,True,1.899,7.43
FARMER_0452,30.696407,76.724956,2024-11-13,5.1,synthetic,0.3916,0.205,images\FARMER_0452_2024-11-13.npy,5,True,3.053,7.72
FARMER_0453,31.561563,76.433872,2024-10-17,11.9,synthetic,0.2627,0.2262,images\FARMER_0453_2024-10-17.npy,5,True,1.813,3.59
FARMER_0454,31.625073,75.13015,2024-11-01,10.6,synthetic,0.0059,0.2409,images\FARMER_0454_2024-11-01.npy,5,True,0.102,1.5
FARMER_0455,30.690952,76.103523,2024-11-04,12.4,synthetic,0.3232,0.2171,images\FARMER_0455_2024-11-04.npy,5,True,2.661,1.76
FARMER_0456,31.391037,76.193686,2024-11-06,12.9,synthetic,0.1431,0.2365,images\FARMER_0456_2024-11-06.npy,5,True,1.231,5.04
FARMER_0457,30.252245,75.560889,2024-10-09,8.0,synthetic,0.3777,0.2094,images\FARMER_0457_2024-10-09.npy,5,True,3.411,4.03
FARMER_0458,29.822324,76.119683,2024-10-06,12.8,synthetic,0.4264,0.1994,images\FARMER_0458_2024-10-06.npy,5,True,3.741,7.6
FARMER_0459,31.912543,74.516733,2024-11-03,12.8,synthetic,0.0622,0.24,images\FARMER_0459_2024-11-03.npy,5,True,0.759,5.36
FARMER_0460,30.853814,77.157105,2024-11-06,4.2,synthetic,0.2603,0.2259,images\FARMER_0460_2024-11-06.npy,5,True,2.523,1.61
FARMER_0461,30.317123,76.627205,2024-10-10,14.2,synthetic,0.11,0.2392,images\FARMER_0461_2024-10-10.npy,5,True,0.289,3.85
FARMER_0462,30.005915,76.666385,2024-10-12,13.0,synthetic,0.2886,0.2211,images\FARMER_0462_2024-10-12.npy,5,True,1.894,5.34
FARMER_0463,29.728764,76.592785,2024-11-25,3.0,synthetic,-0.1047,0.2388,images\FARMER_0463_2024-11-25.npy,5,True,0.1,7.94
FARMER_0464,31.354112,74.750349,2024-11-14,2.4,synthetic,-0.0663,0.2402,images\FARMER_0464_2024-11-14.npy,5,True,0.1,3.52
FARMER_0465,31.023422,76.635549,2024-11-25,10.0,synthetic,0.2036,0.2321,images\FARMER_0465_2024-11-25.npy,5,True,1.832,6.98
FARMER_0466,30.256084,74.579187,2024-11-03,2.9,synthetic,0.4276,0.1983,images\FARMER_0466_2024-11-03.npy,5,True,3.011,5.07
FARMER_0467,32.444681,73.949577,2024-10-09,12.7,synthetic,0.1075,0.2397,images\FARMER_0467_2024-10-09.npy,5,True,0.432,4.65
FARMER_0468,32.026629,75.205863,2024-10-22,8.3,synthetic,0.3643,0.2104,images\FARMER_0468_2024-10-22.npy,5,True,3.446,2.86
FARMER_0469,29.905142,77.118865,2024-10-20,11.6,synthetic,0.3642,0.2092,images\FARMER_0469_2024-10-20.npy,5,True,2.648,4.5
FARMER_0470,31.986055,74.594712,2024-10-02,7.7,synthetic,-0.0989,0.2393,images\FARMER_0470_2024-10-02.npy,5,True,0.1,4.08
FARMER_0471,31.523793,77.111942,2024-10-13,5.7,synthetic,0.4193,0.1996,images\FARMER_0471_2024-10-13.npy,5,True,3.672,1.93
FARMER_0472,31.210187,75.887356,2024-10-21,9.6,synthetic,0.4163,0.2003,images\FARMER_0472_2024-10-21.npy,5,True,3.184,2.91
FARMER_0473,31.645189,74.992849,2024-10-09,8.4,synthetic,0.1901,0.2319,images\FARMER_0473_2024-10-09.npy,5,True,1.748,4.94
FARMER_0474,31.675926,75.743688,2024-11-16,14.6,synthetic,0.2565,0.2247,images\FARMER_0474_2024-11-16.npy,5,True,1.962,5.06
FARMER_0475,30.936847,75.182619,2024-10-21,11.1,synthetic,0.3109,0.2196,images\FARMER_0475_2024-10-21.npy,5,True,2.107,5.19
FARMER_0476,31.995813,77.379477,2024-10-07,8.8,synthetic,0.2396,0.2292,images\FARMER_0476_2024-10-07.npy,5,True,2.004,1.57
FARMER_0477,30.077853,77.321064,2024-10-15,8.7,synthetic,0.0923,0.2409,images\FARMER_0477_2024-10-15.npy,5,True,0.619,7.95
FARMER_0478,29.971403,75.452197,2024-11-14,12.9,synthetic,0.3448,0.2128,images\FARMER_0478_2024-11-14.npy,5,True,3.332,3.54
FARMER_0479,31.059263,76.313014,2024-10-18,5.2,synthetic,0.4241,0.2,images\FARMER_0479_2024-10-18.npy,5,True,3.566,4.26
FARMER_0480,30.975744,75.567942,2024-11-27,12.5,synthetic,-0.085,0.2403,images\FARMER_0480_2024-11-27.npy,5,True,0.1,6.64
FARMER_0481,29.823756,75.27749,2024-10-26,13.7,synthetic,0.2957,0.2199,images\FARMER_0481_2024-10-26.npy,5,True,2.306,3.64
FARMER_0482,30.78317,75.473135,2024-11-11,4.7,synthetic,0.3375,0.2139,images\FARMER_0482_2024-11-11.npy,5,True,2.775,2.28
FARMER_0483,32.403663,76.9737,2024-11-19,1.8,synthetic,0.2762,0.2244,images\FARMER_0483_2024-11-19.npy,5,True,2.394,4.91
FARMER_0484,31.08573,76.118577,2024-10-05,2.2,synthetic,0.2729,0.2223,images\FARMER_0484_2024-10-05.npy,5,True,1.884,1.01
FARMER_0485,31.616727,76.646592,2024-11-03,2.7,synthetic,0.116,0.2376,images\FARMER_0485_2024-11-03.npy,5,True,1.257,5.16
FARMER_0486,32.413449,74.784649,2024-11-21,6.5,synthetic,-0.0726,0.2404,images\FARMER_0486_2024-11-21.npy,5,True,0.1,4.06
FARMER_0487,30.332858,75.251013,2024-10-16,0.3,synthetic,0.3435,0.2129,images\FARMER_0487_2024-10-16.npy,5,True,3.164,6.25
FARMER_0488,30.310159,75.778797,2024-11-18,12.9,synthetic,-0.0653,0.2397,images\FARMER_0488_2024-11-18.npy,5,True,0.1,6.34
FARMER_0489,32.249249,77.061643,2024-11-08,6.8,synthetic,0.1737,0.2326,images\FARMER_0489_2024-11-08.npy,5,True,1.915,6.64
FARMER_0490,30.981076,73.951101,2024-10-24,8.7,synthetic,-0.0168,0.2428,images\FARMER_0490_2024-10-24.npy,5,True,0.1,4.6
FARMER_0491,30.681462,75.006055,2024-11-04,14.2,synthetic,0.2967,0.2216,images\FARMER_0491_2024-11-04.npy,5,True,2.243,4.53
FARMER_0492,30.394115,76.159748,2024-10-10,15.0,synthetic,0.3433,0.215,images\FARMER_0492_2024-10-10.npy,5,True,2.393,4.29
FARMER_0493,32.412706,75.092662,2024-10-04,4.0,synthetic,0.1763,0.2349,images\FARMER_0493_2024-10-04.npy,5,True,1.167,6.06
FARMER_0494,30.269359,74.73184,2024-10-19,9.0,synthetic,-0.0295,0.2407,images\FARMER_0494_2024-10-19.npy,5,True,0.1,1.51
FARMER_0495,30.115492,74.640518,2024-11-25,7.8,synthetic,0.0098,0.2418,images\FARMER_0495_2024-11-25.npy,5,True,0.247,4.91
FARMER_0496,30.635071,77.39047,2024-11-22,6.2,synthetic,0.2476,0.2274,images\FARMER_0496_2024-11-22.npy,5,True,1.574,1.81
FARMER_0497,31.422738,74.485268,2024-10-06,5.3,synthetic,0.2584,0.2255,images\FARMER_0497_2024-10-06.npy,5,True,2.38,6.41
FARMER_0498,31.427369,73.836602,2024-11-22,10.0,synthetic,-0.1025,0.2394,images\FARMER_0498_2024-11-22.npy,5,True,0.1,4.12
FARMER_0499,31.98113,74.120401,2024-10-17,6.0,synthetic,0.3222,0.2184,images\FARMER_0499_2024-10-17.npy,5,True,3.004,1.43
FARMER_0500,31.965812,75.129447,2024-10-23,10.9,synthetic,0.2106,0.2295,images\FARMER_0500_2024-10-23.npy,5,True,1.752,4.14
FARMER_0501,31.440301,75.794456,2024-11-25,9.5,synthetic,0.1259,0.2362,images\FARMER_0501_2024-11-25.npy,5,True,0.991,5.65
FARMER_0502,31.81686,73.953308,2024-10-09,10.4,synthetic,0.3932,0.2043,images\FARMER_0502_2024-10-09.npy,5,True,2.733,6.87
FARMER_0503,29.91658,76.857898,2024-11-11,0.3,synthetic,-0.1061,0.2384,images\FARMER_0503_2024-11-11.npy,5,True,0.1,7.59
FARMER_0504,29.963296,76.558881,2024-11-02,2.6,synthetic,0.0843,0.2393,images\FARMER_0504_2024-11-02.npy,5,True,0.728,5.57
FARMER_0505,30.088736,75.742706,2024-11-10,7.8,synthetic,0.1939,0.2321,images\FARMER_0505_2024-11-10.npy,5,True,1.761,2.18
FARMER_0506,32.16627,77.089168,2024-10-10,5.6,synthetic,0.3182,0.2162,images\FARMER_0506_2024-10-10.npy,5,True,3.429,6.94
FARMER_0507,29.801642,74.234442,2024-10-23,10.3,synthetic,0.4051,0.2021,images\FARMER_0507_2024-10-23.npy,5,True,3.262,6.17
FARMER_0508,31.712853,75.3509,2024-10-26,8.0,synthetic,0.0546,0.2397,images\FARMER_0508_2024-10-26.npy,5,True,0.1,2.1
FARMER_0509,31.302398,75.834446,2024-11-06,5.2,synthetic,0.039,0.24,images\FARMER_0509_2024-11-06.npy,5,True,0.289,1.47
FARMER_0510,31.529515,75.90316,2024-11-27,11.8,synthetic,0.1836,0.233,images\FARMER_0510_2024-11-27.npy,5,True,2.018,2.04
FARMER_0511,30.834224,76.016207,2024-10-19,12.5,synthetic,0.2592,0.2272,images\FARMER_0511_2024-10-19.npy,5,True,2.414,1.42
FARMER_0512,31.704834,76.124132,2024-11-03,12.1,synthetic,0.3163,0.2178,images\FARMER_0512_2024-11-03.npy,5,True,2.851,4.81
FARMER_0513,32.181857,74.175579,2024-11-14,2.0,synthetic,-0.0758,0.2412,images\FARMER_0513_2024-11-14.npy,5,True,0.1,7.16
FARMER_0514,29.734903,74.43263,2024-11-18,9.3,synthetic,0.3728,0.208,images\FARMER_0514_2024-11-18.npy,5,True,3.791,5.65
FARMER_0515,31.503065,74.840933,2024-10-20,13.0,synthetic,0.3621,0.211,images\FARMER_0515_2024-10-20.npy,5,True,3.145,4.63
FARMER_0516,31.664055,75.444966,2024-10-07,11.9,synthetic,0.0528,0.2395,images\FARMER_0516_2024-10-07.npy,5,True,0.312,6.43
FARMER_0517,32.420127,74.317951,2024-11-18,12.9,synthetic,0.1494,0.2366,images\FARMER_0517_2024-11-18.npy,5,True,1.51,2.63
FARMER_0518,30.332485,76.808268,2024-11-26,12.9,synthetic,0.0674,0.2388,images\FARMER_0518_2024-11-26.npy,5,True,0.65,6.59
FARMER_0519,31.876622,75.978661,2024-10-27,0.9,synthetic,0.4213,0.1987,images\FARMER_0519_2024-10-27.npy,5,True,3.839,3.67
FARMER_0520,32.232447,76.833223,2024-10-26,10.5,synthetic,0.1845,0.2339,images\FARMER_0520_2024-10-26.npy,5,True,1.835,2.78
FARMER_0521,29.689593,74.007736,2024-10-02,2.1,synthetic,0.1108,0.2385,images\FARMER_0521_2024-10-02.npy,5,True,1.13,2.91
FARMER_0522,30.433102,74.658319,2024-11-22,4.1,synthetic,0.1488,0.2367,images\FARMER_0522_2024-11-22.npy,5,True,1.717,3.81
FARMER_0523,30.995478,73.978942,2024-10-03,5.5,synthetic,0.4009,0.2027,images\FARMER_0523_2024-10-03.npy,5,True,2.711,7.27
FARMER_0524,31.495614,76.517833,2024-11-26,4.9,synthetic,0.0253,0.2401,images\FARMER_0524_2024-11-26.npy,5,True,0.1,1.75
FARMER_0525,30.383849,76.928118,2024-11-24,13.5,synthetic,0.0164,0.2413,images\FARMER_0525_2024-11-24.npy,5,True,0.1,4.58
FARMER_0526,29.614717,74.342538,2024-10-13,9.7,synthetic,-0.0704,0.239,images\FARMER_0526_2024-10-13.npy,5,True,0.1,1.84
FARMER_0527,30.918164,74.711913,2024-10-27,5.4,synthetic,0.1596,0.2327,images\FARMER_0527_2024-10-27.npy,5,True,1.397,1.11
FARMER_0528,31.609085,75.052897,2024-11-24,0.4,synthetic,0.1438,0.2367,images\FARMER_0528_2024-11-24.npy,5,True,0.874,2.97
FARMER_0529,31.063061,73.930294,2024-11-03,5.4,synthetic,0.4069,0.2025,images\FARMER_0529_2024-11-03.npy,5,True,2.697,5.17
FARMER_0530,32.300231,77.425374,2024-11-10,2.5,synthetic,0.0327,0.2396,images\FARMER_0530_2024-11-10.npy,5,True,0.1,2.12
FARMER_0531,29.987157,74.579403,2024-11-05,7.5,synthetic,0.0362,0.2434,images\FARMER_0531_2024-11-05.npy,5,True,0.123,2.0
FARMER_0532,32.177771,75.10628,2024-10-14,0.5,synthetic,0.1254,0.2353,images\FARMER_0532_2024-10-14.npy,5,True,0.615,4.0
FARMER_0533,29.92072,75.633178,2024-11-26,1.5,synthetic,0.2246,0.2307,images\FARMER_0533_2024-11-26.npy,5,True,2.492,6.75
FARMER_0534,29.514735,76.677614,2024-11-19,8.6,synthetic,0.1297,0.237,images\FARMER_0534_2024-11-19.npy,5,True,0.965,6.85
FARMER_0535,31.430698,74.417995,2024-11-15,9.2,synthetic,0.2997,0.2205,images\FARMER_0535_2024-11-15.npy,5,True,2.204,4.51
FARMER_0536,31.154961,76.684165,2024-10-22,4.9,synthetic,0.2457,0.2269,images\FARMER_0536_2024-10-22.npy,5,True,2.165,4.39
FARMER_0537,31.978223,75.104361,2024-10-10,5.4,synthetic,-0.0514,0.2405,images\FARMER_0537_2024-10-10.npy,5,True,0.1,6.33
FARMER_0538,31.691476,77.251424,2024-11-26,5.3,synthetic,0.2495,0.2271,images\FARMER_0538_2024-11-26.npy,5,True,1.842,3.49
FARMER_0539,30.102074,75.427032,2024-11-05,11.6,synthetic,0.1941,0.234,images\FARMER_0539_2024-11-05.npy,5,True,1.104,1.26
FARMER_0540,32.235624,76.258328,2024-11-22,5.7,synthetic,0.0239,0.2427,images\FARMER_0540_2024-11-22.npy,5,True,0.129,5.02
FARMER_0541,30.70015,77.219543,2024-10-24,2.4,synthetic,0.3983,0.2046,images\FARMER_0541_2024-10-24.npy,5,True,3.099,5.52
FARMER_0542,31.232051,75.59367,2024-11-03,14.5,synthetic,0.2234,0.2282,images\FARMER_0542_2024-11-03.npy,5,True,1.652,1.06
FARMER_0543,31.040521,75.867112,2024-10-17,9.0,synthetic,0.3619,0.2109,images\FARMER_0543_2024-10-17.npy,5,True,2.991,5.01
FARMER_0544,32.185686,74.659433,2024-11-25,12.9,synthetic,0.1384,0.2362,images\FARMER_0544_2024-11-25.npy,5,True,0.881,2.18
FARMER_0545,30.683134,77.48784,2024-10-26,7.4,synthetic,0.0879,0.2375,images\FARMER_0545_2024-10-26.npy,5,True,0.285,4.68
FARMER_0546,30.513912,76.318227,2024-10-18,7.7,synthetic,0.3727,0.2085,images\FARMER_0546_2024-10-18.npy,5,True,3.379,3.85
FARMER_0547,29.573463,76.362178,2024-10-01,14.3,synthetic,0.0619,0.2405,images\FARMER_0547_2024-10-01.npy,5,True,0.1,4.41
FARMER_0548,30.133348,76.28996,2024-10-04,1.6,synthetic,0.3643,0.2108,images\FARMER_0548_2024-10-04.npy,5,True,3.126,7.51
