farmer_id,district,lat,lon,crop_type,date,field_area_ha
MOG_0546,Moga,30.684225,75.271492,rice,2023-11-28,2.52
MOG_0547,Moga,30.77303,75.065214,rice,2023-11-11,2.47
MOG_0548,Moga,30.907438,75.208573,rice,2023-11-14,5.34
MOG_0549,Moga,30.851317,75.250198,rice,2023-10-17,3.04
MOG_0550,Moga,30.869829,75.217813,rice,2023-11-16,0.54
MOG_0551,Moga,30.872619,75.105405,rice,2023-11-16,1.11
MOG_0552,Moga,30.683446,75.036234,rice,2023-11-08,1.37
MOG_0553,Moga,30.68257,75.069071,rice,2023-11-20,2.7
MOG_0554,Moga,30.951609,75.258434,rice,2023-11-09,1.31
MOG_0555,Moga,30.793701,75.152672,rice,2023-11-26,3.23
MOG_0556,Moga,30.864565,75.211449,rice,2023-10-31,2.46
MOG_0557,Moga,30.874413,75.113056,rice,2023-11-21,5.8
MOG_0558,Moga,30.759526,75.251713,rice,2023-11-22,4.97
MOG_0559,Moga,30.814414,75.056569,rice,2023-11-15,2.74
MOG_0560,Moga,30.73526,75.207462,rice,2023-11-20,2.9
MOG_0561,Moga,30.70152,75.307429,rice,2023-10-27,3.31
MOG_0562,Moga,30.863841,75.064225,rice,2023-10-26,4.57
MOG_0563,Moga,30.858521,75.170251,rice,2023-11-16,5.75
MOG_0564,Moga,30.932051,75.063355,rice,2023-11-08,2.53
MOG_0565,Moga,30.821696,75.289593,rice,2023-10-20,2.63
MOG_0566,Moga,30.925139,75.137884,rice,2023-11-21,1.99
MOG_0567,Moga,30.84777,75.131652,rice,2023-11-13,2.75
MOG_0568,Moga,30.899815,75.299207,rice,2023-11-12,1.99
MOG_0569,Moga,30.819803,75.234841,rice,2023-11-16,4.88
MOG_0570,Moga,30.840232,75.073927,rice,2023-10-22,5.28
MOG_0571,Moga,30.796476,75.081453,rice,2023-11-11,4.82
MOG_0572,Moga,30.939001,75.13791,rice,2023-10-23,0.93
MOG_0573,Moga,30.70523,75.215254,rice,2023-11-26,2.84
MOG_0574,Moga,30.771373,75.162351,rice,2023-11-01,4.04
MOG_0575,Moga,30.828519,75.077988,rice,2023-11-29,3.03
MOG_0576,Moga,30.829806,75.062988,rice,2023-11-06,1.34
MOG_0577,Moga,30.825468,75.109122,rice,2023-10-22,2.55
MOG_0578,Moga,30.738806,75.215791,rice,2023-11-12,2.67
MOG_0579,Moga,30.721131,75.258467,rice,2023-11-09,5.53
MOG_0580,Moga,30.731152,75.277378,rice,2023-11-03,4.99
MOG_0581,Moga,30.706096,75.180871,rice,2023-10-28,3.23
MOG_0582,Moga,30.786274,75.296276,rice,2023-11-14,4.35
MOG_0583,Moga,30.947444,75.268944,rice,2023-11-24,4.49
MOG_0584,Moga,30.857902,75.280321,rice,2023-11-21,3.87
MOG_0585,Moga,30.698081,75.195118,rice,2023-11-27,5.72
MOG_0586,Moga,30.858067,75.187581,rice,2023-10-19,1.59
MOG_0587,Moga,30.821415,75.127909,rice,2023-11-19,3.82
MOG_0588,Moga,30.816806,75.102767,rice,2023-11-15,3.39
MOG_0589,Moga,30.806275,75.270354,rice,2023-11-18,4.68
MOG_0590,Moga,30.766499,75.042665,rice,2023-11-25,5.59
MOG_0591,Moga,30.954763,75.067566,rice,2023-11-19,2.84
MOG_0592,Moga,30.718586,75.311468,rice,2023-11-15,5.63
MOG_0593,Moga,30.95213,75.072291,rice,2023-10-31,5.43
MOG_0594,Moga,30.866044,75.153689,rice,2023-11-06,3.34
MOG_0595,Moga,30.687808,75.203225,rice,2023-10-19,0.52
MOG_0596,Moga,30.72179,75.177037,rice,2023-11-23,3.59
MOG_0597,Moga,30.773139,75.039822,rice,2023-11-15,1.84
MOG_0598,Moga,30.857482,75.188561,rice,2023-11-18,2.87
MOG_0599,Moga,30.842281,75.226611,rice,2023-11-25,3.57
MOG_0600,Moga,30.799102,75.15241,rice,2023-11-10,3.2
FAT_0001,Fatehgarh Sahib,30.635582,76.371927,wheat,2023-11-25,4.49
FAT_0002,Fatehgarh Sahib,30.546227,76.503439,wheat,2023-10-24,3.94
FAT_0003,Fatehgarh Sahib,30.522692,76.43352,wheat,2023-10-24,5.61
FAT_0004,Fatehgarh Sahib,30.771101,76.48586,wheat,2023-10-31,3.62
FAT_0005,Fatehgarh Sahib,30.76637,76.430946,wheat,2023-10-16,1.38
FAT_0006,Fatehgarh Sahib,30.76217,76.434245,wheat,2023-11-24,2.17
FAT_0007,Fatehgarh Sahib,30.788388,76.441328,wheat,2023-10-31,0.53
FAT_0008,Fatehgarh Sahib,30.663655,76.448509,wheat,2023-11-25,0.58
FAT_0009,Fatehgarh Sahib,30.722517,76.431405,wheat,2023-11-04,4.29
FAT_0010,Fatehgarh Sahib,30.545652,76.47973,wheat,2023-10-27,5.26
FAT_0011,Fatehgarh Sahib,30.644934,76.391084,wheat,2023-10-21,2.4
FAT_0012,Fatehgarh Sahib,30.753412,76.334364,wheat,2023-11-02,2.72
FAT_0013,Fatehgarh Sahib,30.592977,76.43288,wheat,2023-11-26,1.4
FAT_0014,Fatehgarh Sahib,30.580328,76.27815,wheat,2023-11-21,1.38
FAT_0015,Fatehgarh Sahib,30.622927,76.466245,wheat,2023-11-12,0.79
FAT_0016,Fatehgarh Sahib,30.684024,76.471685,wheat,2023-11-08,2.66
FAT_0017,Fatehgarh Sahib,30.577604,76.462903,wheat,2023-11-07,4.99
FAT_0018,Fatehgarh Sahib,30.734193,76.497636,wheat,2023-10-16,0.99
FAT_0019,Fatehgarh Sahib,30.539172,76.493371,wheat,2023-11-28,2.66
FAT_0020,Fatehgarh Sahib,30.669522,76.265403,wheat,2023-11-05,4.04
FAT_0021,Fatehgarh Sahib,30.773623,76.438202,wheat,2023-10-24,5.78
FAT_0022,Fatehgarh Sahib,30.701785,76.264949,wheat,2023-11-05,4.19
FAT_0023,Fatehgarh Sahib,30.525715,76.335024,wheat,2023-10-15,1.69
FAT_0024,Fatehgarh Sahib,30.519693,76.422027,wheat,2023-11-12,2.07
FAT_0025,Fatehgarh Sahib,30.65823,76.322121,wheat,2023-11-11,5.43
FAT_0026,Fatehgarh Sahib,30.533238,76.469169,wheat,2023-11-15,1.36
FAT_0027,Fatehgarh Sahib,30.601235,76.349062,wheat,2023-11-14,0.91
FAT_0028,Fatehgarh Sahib,30.724176,76.471216,wheat,2023-10-24,5.98
FAT_0029,Fatehgarh Sahib,30.770689,76.3707,wheat,2023-10-21,0.56
FAT_0030,Fatehgarh Sahib,30.657825,76.489959,wheat,2023-10-21,1.97
FAT_0031,Fatehgarh Sahib,30.564704,76.371907,wheat,2023-11-29,2.98
FAT_0032,Fatehgarh Sahib,30.71136,76.378507,wheat,2023-11-25,2.55
FAT_0033,Fatehgarh Sahib,30.632455,76.464152,wheat,2023-11-25,2.87
FAT_0034,Fatehgarh Sahib,30.583933,76.287956,wheat,2023-11-18,0.51
FAT_0035,Fatehgarh Sahib,30.540712,76.295103,wheat,2023-11-08,5.0
FAT_0036,Fatehgarh Sahib,30.715345,76.451505,wheat,2023-11-15,5.97
FAT_0037,Fatehgarh Sahib,30.778527,76.324277,wheat,2023-11-27,1.34
FAT_0038,Fatehgarh Sahib,30.75977,76.277657,wheat,2023-10-21,2.37
FAT_0039,Fatehgarh Sahib,30.657497,76.420766,wheat,2023-11-10,4.83
FAT_0040,Fatehgarh Sahib,30.669074,76.487293,wheat,2023-11-11,0.97
FAT_0041,Fatehgarh Sahib,30.74951,76.414201,wheat,2023-11-08,5.88
FAT_0042,Fatehgarh Sahib,30.772126,76.485803,wheat,2023-10-25,5.51
FAT_0043,Fatehgarh Sahib,30.616,76.312785,wheat,2023-10-21,5.31
FAT_0044,Fatehgarh Sahib,30.740457,76.523663,wheat,2023-10-23,5.17
FAT_0045,Fatehgarh Sahib,30.686062,76.288839,wheat,2023-10-17,3.11
FAT_0046,Fatehgarh Sahib,30.723983,76.297517,wheat,2023-10-22,5.54
FAT_0047,Fatehgarh Sahib,30.700461,76.336447,wheat,2023-11-04,3.79
FAT_0048,Fatehgarh Sahib,30.714284,76.356924,wheat,2023-11-24,2.66
FAT_0049,Fatehgarh Sahib,30.512533,76.399613,wheat,2023-11-28,5.83
FAT_0050,Fatehgarh Sahib,30.758824,76.273358,wheat,2023-11-18,5.89
FAT_0051,Fatehgarh Sahib,30.550855,76.260512,wheat,2023-10-30,5.48
FAT_0052,Fatehgarh Sahib,30.774939,76.479993,wheat,2023-11-18,1.63
FAT_0053,Fatehgarh Sahib,30.552121,76.265511,wheat,2023-11-03,3.18
FAT_0054,Fatehgarh Sahib,30.539599,76.379152,wheat,2023-11-10,3.62
FAT_0055,Fatehgarh Sahib,30.711427,76.364975,wheat,2023-11-20,4.16
FAT_0056,Fatehgarh Sahib,30.700583,76.32472,wheat,2023-10-29,0.61
FAT_0057,Fatehgarh Sahib,30.773793,76.46048,wheat,2023-11-11,3.61
FAT_0058,Fatehgarh Sahib,30.675585,76.284277,wheat,2023-10-24,1.55
FAT_0059,Fatehgarh Sahib,30.776878,76.391243,wheat,2023-10-31,4.89
FAT_0060,Fatehgarh Sahib,30.640761,76.427755,wheat,2023-10-23,2.14
FAT_0061,Fatehgarh Sahib,30.525213,76.295184,wheat,2023-11-21,3.93
FAT_0062,Fatehgarh Sahib,30.741704,76.255025,wheat,2023-11-28,4.71
FAT_0063,Fatehgarh Sahib,30.644787,76.435286,wheat,2023-11-08,3.91
FAT_0064,Fatehgarh Sahib,30.518974,76.261765,wheat,2023-10-31,4.89
FAT_0065,Fatehgarh Sahib,30.54385,76.252916,wheat,2023-10-15,1.96
FAT_0066,Fatehgarh Sahib,30.672067,76.483897,wheat,2023-11-25,4.6
FAT_0067,Fatehgarh Sahib,30.522056,76.406066,wheat,2023-10-25,2.43
FAT_0068,Fatehgarh Sahib,30.719998,76.518922,wheat,2023-11-08,1.31
FAT_0069,Fatehgarh Sahib,30.549663,76.454726,wheat,2023-11-03,4.87
FAT_0070,Fatehgarh Sahib,30.548502,76.26016,wheat,2023-11-04,4.34
FAT_0071,Fatehgarh Sahib,30.787519,76.275543,wheat,2023-11-24,2.62
FAT_0072,Fatehgarh Sahib,30.513701,76.391806,wheat,2023-11-23,2.03
FAT_0073,Fatehgarh Sahib,30.703153,76.329593,wheat,2023-11-12,1.6
FAT_0074,Fatehgarh Sahib,30.740868,76.508121,wheat,2023-11-06,2.72
FAT_0075,Fatehgarh Sahib,30.634686,76.524151,wheat,2023-11-20,4.95
FAT_0076,Fatehgarh Sahib,30.667838,76.495606,wheat,2023-10-21,2.11
FAT_0077,Fatehgarh Sahib,30.591924,76.34023,wheat,2023-11-15,1.43
FAT_0078,Fatehgarh Sahib,30.787484,76.318706,wheat,2023-10-15,0.61
FAT_0079,Fatehgarh Sahib,30.586991,76.363349,wheat,2023-11-15,0.88
FAT_0080,Fatehgarh Sahib,30.73032,76.48014,wheat,2023-11-09,1.67
FAT_0081,Fatehgarh Sahib,30.732557,76.3502,wheat,2023-11-12,5.65
FAT_0082,Fatehgarh Sahib,30.758733,76.354031,wheat,2023-11-03,3.18
FAT_0083,Fatehgarh Sahib,30.589227,76.393322,wheat,2023-11-09,1.01
FAT_0084,Fatehgarh Sahib,30.766556,76.450285,wheat,2023-11-15,1.03
FAT_0085,Fatehgarh Sahib,30.752317,76.457231,wheat,2023-11-20,3.37
FAT_0086,Fatehgarh Sahib,30.749837,76.520075,wheat,2023-10-29,2.05
FAT_0087,Fatehgarh Sahib,30.691156,76.489869,wheat,2023-11-19,0.89
FAT_0088,Fatehgarh Sahib,30.650014,76.493626,wheat,2023-11-29,0.52
FAT_0089,Fatehgarh Sahib,30.631426,76.412576,wheat,2023-11-25,4.53
FAT_0090,Fatehgarh Sahib,30.527346,76.468917,wheat,2023-11-08,2.06
FAT_0091,Fatehgarh Sahib,30.739784,76.366457,wheat,2023-10-23,5.8
FAT_0092,Fatehgarh Sahib,30.727554,76.346388,wheat,2023-10-16,1.99
FAT_0093,Fatehgarh Sahib,30.67391,76.525442,wheat,2023-10-25,5.72
FAT_0094,Fatehgarh Sahib,30.601508,76.446147,wheat,2023-10-28,2.6
FAT_0095,Fatehgarh Sahib,30.532815,76.511133,wheat,2023-10-24,5.7
FAT_0096,Fatehgarh Sahib,30.537926,76.323745,wheat,2023-10-22,5.57
FAT_0097,Fatehgarh Sahib,30.693391,76.302055,wheat,2023-11-24,1.49
FAT_0098,Fatehgarh Sahib,30.753844,76.262952,wheat,2023-11-11,3.41
FAT_0099,Fatehgarh Sahib,30.526772,76.443606,wheat,2023-11-22,5.07
FAT_0100,Fatehgarh Sahib,30.613084,76.315333,wheat,2023-11-27,1.17
FAT_0101,Fatehgarh Sahib,30.753615,76.271711,wheat,2023-11-11,2.52
FAT_0102,Fatehgarh Sahib,30.787818,76.391471,wheat,2023-11-12,3.52
FAT_0103,Fatehgarh Sahib,30.766009,76.520498,wheat,2023-10-22,4.88
FAT_0104,Fatehgarh Sahib,30.686735,76.368672,wheat,2023-11-10,0.82
FAT_0105,Fatehgarh Sahib,30.709968,76.445074,wheat,2023-11-11,1.77
FAT_0106,Fatehgarh Sahib,30.713996,76.290919,wheat,2023-10-20,4.3
FAT_0107,Fatehgarh Sahib,30.710034,76.347936,wheat,2023-10-25,2.55
FAT_0108,Fatehgarh Sahib,30.609575,76.418966,wheat,2023-10-26,4.59
FAT_0109,Fatehgarh Sahib,30.750291,76.257398,wheat,2023-11-18,2.23
FAT_0110,Fatehgarh Sahib,30.74382,76.270201,wheat,2023-11-17,3.53
FAT_0111,Fatehgarh Sahib,30.662629,76.340423,wheat,2023-11-17,1.09
FAT_0112,Fatehgarh Sahib,30.547191,76.429393,wheat,2023-11-28,3.33
FAT_0113,Fatehgarh Sahib,30.583051,76.334196,wheat,2023-11-12,5.27
FAT_0114,Fatehgarh Sahib,30.668465,76.317554,wheat,2023-10-22,2.66
FAT_0115,Fatehgarh Sahib,30.762872,76.497316,wheat,2023-10-27,4.1
FAT_0116,Fatehgarh Sahib,30.551832,76.308047,wheat,2023-10-18,5.25
FAT_0117,Fatehgarh Sahib,30.759653,76.272154,wheat,2023-10-29,4.51
FAT_0118,Fatehgarh Sahib,30.726199,76.470708,wheat,2023-11-24,3.29
FAT_0119,Fatehgarh Sahib,30.774134,76.305101,wheat,2023-11-02,2.25
FAT_0120,Fatehgarh Sahib,30.739281,76.272156,wheat,2023-11-07,2.89
FAT_0121,Fatehgarh Sahib,30.725574,76.336455,wheat,2023-11-02,1.94
FAT_0122,Fatehgarh Sahib,30.708805,76.329299,wheat,2023-10-26,2.71
FAT_0123,Fatehgarh Sahib,30.661787,76.512413,wheat,2023-11-01,1.52
FAT_0124,Fatehgarh Sahib,30.756264,76.485535,wheat,2023-11-20,4.6
FAT_0125,Fatehgarh Sahib,30.653734,76.268548,wheat,2023-11-16,3.35
FAT_0126,Fatehgarh Sahib,30.595737,76.251783,wheat,2023-11-16,1.77
FAT_0127,Fatehgarh Sahib,30.678593,76.280446,wheat,2023-10-18,5.01
FAT_0128,Fatehgarh Sahib,30.59809,76.271956,wheat,2023-11-14,1.27
FAT_0129,Fatehgarh Sahib,30.609215,76.476762,wheat,2023-11-16,5.27
FAT_0130,Fatehgarh Sahib,30.78744,76.305719,wheat,2023-11-13,4.32
FAT_0131,Fatehgarh Sahib,30.639625,76.387174,wheat,2023-11-06,2.38
FAT_0132,Fatehgarh Sahib,30.698359,76.422825,wheat,2023-10-29,2.25
FAT_0133,Fatehgarh Sahib,30.542203,76.410908,wheat,2023-11-02,3.57
FAT_0134,Fatehgarh Sahib,30.510022,76.328048,wheat,2023-11-18,4.78
FAT_0135,Fatehgarh Sahib,30.716913,76.251915,wheat,2023-10-21,2.91
FAT_0136,Fatehgarh Sahib,30.691639,76.283994,wheat,2023-11-05,3.92
FAT_0137,Fatehgarh Sahib,30.774137,76.35309,wheat,2023-11-27,0.66
FAT_0138,Fatehgarh Sahib,30.525071,76.50984,wheat,2023-10-30,5.87
FAT_0139,Fatehgarh Sahib,30.51058,76.50119,wheat,2023-11-10,3.59
FAT_0140,Fatehgarh Sahib,30.698879,76.349536,wheat,2023-10-23,3.41
FAT_0141,Fatehgarh Sahib,30.684712,76.303299,wheat,2023-11-08,1.62
FAT_0142,Fatehgarh Sahib,30.511895,76.5134,wheat,2023-11-29,2.86
FAT_0143,Fatehgarh Sahib,30.620614,76.326188,wheat,2023-11-18,1.96
FAT_0144,Fatehgarh Sahib,30.619124,76.394692,wheat,2023-10-16,3.02
FAT_0145,Fatehgarh Sahib,30.75513,76.504172,wheat,2023-11-28,5.78
FAT_0146,Fatehgarh Sahib,30.751182,76.508738,wheat,2023-10-29,4.38
FAT_0147,Fatehgarh Sahib,30.564516,76.303664,wheat,2023-11-25,3.29
FAT_0148,Fatehgarh Sahib,30.758331,76.450753,wheat,2023-11-25,1.67
FAT_0149,Fatehgarh Sahib,30.616733,76.519991,wheat,2023-11-28,4.43
FAT_0150,Fatehgarh Sahib,30.783058,76.278161,wheat,2023-10-15,2.0
FAT_0151,Fatehgarh Sahib,30.662164,76.485254,wheat,2023-11-29,0.83
FAT_0152,Fatehgarh Sahib,30.544612,76.354264,wheat,2023-11-07,2.27
FAT_0153,Fatehgarh Sahib,30.57051,76.484236,wheat,2023-11-09,5.06
FAT_0154,Fatehgarh Sahib,30.76707,76.425431,wheat,2023-10-16,3.94
FAT_0155,Fatehgarh Sahib,30.550725,76.408129,wheat,2023-10-26,1.76
FAT_0156,Fatehgarh Sahib,30.672332,76.249333,wheat,2023-11-01,2.02
FAT_0157,Fatehgarh Sahib,30.692692,76.376411,wheat,2023-11-04,0.51
FAT_0158,Fatehgarh Sahib,30.584723,76.402737,wheat,2023-10-21,3.44
FAT_0159,Fatehgarh Sahib,30.5457,76.420835,wheat,2023-11-14,3.72
FAT_0160,Fatehgarh Sahib,30.656739,76.423337,wheat,2023-11-29,5.34
FAT_0161,Fatehgarh Sahib,30.77388,76.260489,wheat,2023-11-02,1.14
FAT_0162,Fatehgarh Sahib,30.725259,76.261758,wheat,2023-10-24,5.46
FAT_0163,Fatehgarh Sahib,30.514756,76.417713,wheat,2023-11-16,3.09
FAT_0164,Fatehgarh Sahib,30.632728,76.45869,wheat,2023-10-27,3.23
FAT_0165,Fatehgarh Sahib,30.626942,76.453478,wheat,2023-11-21,4.87
FAT_0166,Fatehgarh Sahib,30.715281,76.385562,wheat,2023-11-26,5.45
FAT_0167,Fatehgarh Sahib,30.645168,76.50948,wheat,2023-10-30,1.33
FAT_0168,Fatehgarh Sahib,30.522158,76.45644,wheat,2023-11-20,4.27
FAT_0169,Fatehgarh Sahib,30.677585,76.522347,wheat,2023-10-29,2.41
FAT_0170,Fatehgarh Sahib,30.66719,76.256955,wheat,2023-11-09,3.69
FAT_0171,Fatehgarh Sahib,30.76168,76.250212,wheat,2023-11-06,4.91
FAT_0172,Fatehgarh Sahib,30.538709,76.486113,wheat,2023-11-22,4.7
FAT_0173,Fatehgarh Sahib,30.646493,76.31766,wheat,2023-10-16,3.87
FAT_0174,Fatehgarh Sahib,30.577965,76.3401,wheat,2023-10-28,5.62
FAT_0175,Fatehgarh Sahib,30.713212,76.455101,wheat,2023-10-18,0.53
FAT_0176,Fatehgarh Sahib,30.577456,76.433233,wheat,2023-11-27,2.91
FAT_0177,Fatehgarh Sahib,30.540585,76.467745,wheat,2023-11-03,3.49
FAT_0178,Fatehgarh Sahib,30.66649,76.427069,wheat,2023-10-17,2.24
FAT_0179,Fatehgarh Sahib,30.515608,76.497915,wheat,2023-10-18,3.15
FAT_0180,Fatehgarh Sahib,30.514779,76.411644,wheat,2023-11-26,2.24
FAT_0181,Fatehgarh Sahib,30.560096,76.296307,wheat,2023-11-23,2.32
FAT_0182,Fatehgarh Sahib,30.587574,76.483199,wheat,2023-10-23,3.22
FAT_0183,Fatehgarh Sahib,30.628741,76.289833,wheat,2023-10-29,0.8
FAT_0184,Fatehgarh Sahib,30.576069,76.423012,wheat,2023-11-24,4.36
FAT_0185,Fatehgarh Sahib,30.733324,76.363882,wheat,2023-10-30,2.09
FAT_0186,Fatehgarh Sahib,30.668067,76.346618,wheat,2023-10-30,2.3
FAT_0187,Fatehgarh Sahib,30.513729,76.514528,wheat,2023-11-15,1.99
FAT_0188,Fatehgarh Sahib,30.766997,76.454897,wheat,2023-10-17,3.68
FAT_0189,Fatehgarh Sahib,30.694028,76.276177,wheat,2023-11-29,1.88
FAT_0190,Fatehgarh Sahib,30.77674,76.313785,wheat,2023-11-21,3.94
FAT_0191,Fatehgarh Sahib,30.661691,76.289069,wheat,2023-11-11,4.8
FAT_0192,Fatehgarh Sahib,30.568525,76.5186,wheat,2023-10-31,2.13
FAT_0193,Fatehgarh Sahib,30.684482,76.422283,wheat,2023-11-19,4.1
FAT_0194,Fatehgarh Sahib,30.717202,76.422321,wheat,2023-11-05,3.58
FAT_0195,Fatehgarh Sahib,30.678856,76.361548,wheat,2023-11-29,1.38
FAT_0196,Fatehgarh Sahib,30.678877,76.508609,wheat,2023-10-18,0.64
FAT_0197,Fatehgarh Sahib,30.66133,76.319577,wheat,2023-11-26,4.62
FAT_0198,Fatehgarh Sahib,30.714927,76.451968,wheat,2023-11-09,4.78
FAT_0199,Fatehgarh Sahib,30.529331,76.391682,wheat,2023-11-05,5.57
FAT_0200,Fatehgarh Sahib,30.728206,76.279113,wheat,2023-10-27,1.84
FAT_0201,Fatehgarh Sahib,30.636462,76.518614,wheat,2023-10-17,3.62
FAT_0202,Fatehgarh Sahib,30.604561,76.429975,wheat,2023-10-20,4.07
FAT_0203,Fatehgarh Sahib,30.576366,76.469027,wheat,2023-11-17,5.0
FAT_0204,Fatehgarh Sahib,30.568351,76.414082,wheat,2023-10-19,2.41
FAT_0205,Fatehgarh Sahib,30.679738,76.323877,wheat,2023-11-13,0.55
FAT_0206,Fatehgarh Sahib,30.613847,76.480389,wheat,2023-11-10,3.05
FAT_0207,Fatehgarh Sahib,30.648793,76.423042,wheat,2023-11-11,5.27
FAT_0208,Fatehgarh Sahib,30.621931,76.512915,wheat,2023-11-03,5.32
FAT_0209,Fatehgarh Sahib,30.626905,76.351424,wheat,2023-11-17,4.65
FAT_0210,Fatehgarh Sahib,30.561041,76.316493,wheat,2023-11-15,1.3
FAT_0211,Fatehgarh Sahib,30.721994,76.449033,wheat,2023-11-15,3.45
FAT_0212,Fatehgarh Sahib,30.722987,76.514168,wheat,2023-10-23,1.48
FAT_0213,Fatehgarh Sahib,30.594212,76.346535,wheat,2023-10-25,1.25
FAT_0214,Fatehgarh Sahib,30.56316,76.467522,wheat,2023-11-12,3.48
FAT_0215,Fatehgarh Sahib,30.553908,76.357761,wheat,2023-11-04,2.49
FAT_0216,Fatehgarh Sahib,30.621056,76.280391,wheat,2023-10-21,0.83
FAT_0217,Fatehgarh Sahib,30.755849,76.497541,wheat,2023-11-16,4.03
FAT_0218,Fatehgarh Sahib,30.53523,76.47584,wheat,2023-10-15,5.34
FAT_0219,Fatehgarh Sahib,30.681652,76.420684,wheat,2023-11-04,1.87
FAT_0220,Fatehgarh Sahib,30.648796,76.286441,wheat,2023-11-01,4.2
FAT_0221,Fatehgarh Sahib,30.640624,76.298728,wheat,2023-11-07,4.87
FAT_0222,Fatehgarh Sahib,30.673864,76.397305,wheat,2023-11-11,5.16
FAT_0223,Fatehgarh Sahib,30.512012,76.421689,wheat,2023-10-26,1.56
FAT_0224,Fatehgarh Sahib,30.783282,76.362068,wheat,2023-11-02,2.34
FAT_0225,Fatehgarh Sahib,30.556322,76.528374,wheat,2023-11-22,0.88
FAT_0226,Fatehgarh Sahib,30.667411,76.290272,wheat,2023-11-23,4.44
FAT_0227,Fatehgarh Sahib,30.644543,76.279909,wheat,2023-11-10,5.51
FAT_0228,Fatehgarh Sahib,30.604535,76.263226,wheat,2023-11-09,5.7
FAT_0229,Fatehgarh Sahib,30.548704,76.382015,wheat,2023-11-29,1.8
FAT_0230,Fatehgarh Sahib,30.558677,76.280679,wheat,2023-11-09,0.88
FAT_0231,Fatehgarh Sahib,30.651275,76.484766,wheat,2023-11-07,4.35
FAT_0232,Fatehgarh Sahib,30.624534,76.258863,wheat,2023-10-20,3.45
FAT_0233,Fatehgarh Sahib,30.579562,76.418471,wheat,2023-10-28,4.17
FAT_0234,Fatehgarh Sahib,30.766181,76.317472,wheat,2023-10-31,5.67
FAT_0235,Fatehgarh Sahib,30.566206,76.268795,wheat,2023-11-17,4.98
FAT_0236,Fatehgarh Sahib,30.698716,76.520834,wheat,2023-10-23,4.4
FAT_0237,Fatehgarh Sahib,30.624537,76.498881,wheat,2023-10-18,4.85
FAT_0238,Fatehgarh Sahib,30.664859,76.480214,wheat,2023-11-28,1.48
FAT_0239,Fatehgarh Sahib,30.761098,76.528877,wheat,2023-10-23,1.58
FAT_0240,Fatehgarh Sahib,30.549442,76.517636,wheat,2023-11-14,5.29
FAT_0241,Fatehgarh Sahib,30.71863,76.514753,wheat,2023-10-26,5.38
FAT_0242,Fatehgarh Sahib,30.55459,76.300187,wheat,2023-11-07,3.32
FAT_0243,Fatehgarh Sahib,30.602103,76.370105,wheat,2023-11-26,0.79
FAT_0244,Fatehgarh Sahib,30.710836,76.273704,wheat,2023-11-20,5.16
FAT_0245,Fatehgarh Sahib,30.565532,76.454783,wheat,2023-11-22,2.62
FAT_0246,Fatehgarh Sahib,30.58391,76.265089,wheat,2023-11-11,2.44
FAT_0247,Fatehgarh Sahib,30.565148,76.287056,wheat,2023-11-15,1.67
FAT_0248,Fatehgarh Sahib,30.571484,76.344335,wheat,2023-11-17,3.04
FAT_0249,Fatehgarh Sahib,30.65284,76.435073,wheat,2023-11-04,3.15
FAT_0250,Fatehgarh Sahib,30.619303,76.32342,wheat,2023-11-11,4.4
FAT_0251,Fatehgarh Sahib,30.5979,76.486883,wheat,2023-10-23,3.99
FAT_0252,Fatehgarh Sahib,30.651461,76.508996,wheat,2023-11-10,2.82
FAT_0253,Fatehgarh Sahib,30.628551,76.499044,wheat,2023-11-13,2.97
FAT_0254,Fatehgarh Sahib,30.582402,76.317612,wheat,2023-11-11,4.91
FAT_0255,Fatehgarh Sahib,30.587251,76.250607,wheat,2023-10-30,5.88
FAT_0256,Fatehgarh Sahib,30.665755,76.385927,wheat,2023-10-15,5.55
FAT_0257,Fatehgarh Sahib,30.607472,76.471599,wheat,2023-11-21,3.12
FAT_0258,Fatehgarh Sahib,30.725897,76.519418,wheat,2023-11-17,1.6
FAT_0259,Fatehgarh Sahib,30.513903,76.479007,wheat,2023-11-28,3.49
FAT_0260,Fatehgarh Sahib,30.571289,76.484701,wheat,2023-11-02,4.47
FAT_0261,Fatehgarh Sahib,30.775943,76.382071,wheat,2023-10-25,3.31
FAT_0262,Fatehgarh Sahib,30.682998,76.437756,wheat,2023-11-28,3.19
FAT_0263,Fatehgarh Sahib,30.666578,76.311526,wheat,2023-11-28,4.36
FAT_0264,Fatehgarh Sahib,30.519917,76.445116,wheat,2023-10-31,2.17
FAT_0265,Fatehgarh Sahib,30.585114,76.443177,wheat,2023-10-29,5.79
FAT_0266,Fatehgarh Sahib,30.78639,76.377268,wheat,2023-10-24,2.71
FAT_0267,Fatehgarh Sahib,30.53113,76.466901,wheat,2023-11-04,5.63
FAT_0268,Fatehgarh Sahib,30.786366,76.283275,wheat,2023-10-22,4.26
FAT_0269,Fatehgarh Sahib,30.639478,76.400521,wheat,2023-10-29,4.48
FAT_0270,Fatehgarh Sahib,30.555652,76.496884,wheat,2023-10-23,3.0
FAT_0271,Fatehgarh Sahib,30.686763,76.507102,wheat,2023-11-09,3.47
FAT_0272,Fatehgarh Sahib,30.62175,76.378398,wheat,2023-11-17,2.38
FAT_0273,Fatehgarh Sahib,30.773931,76.3198,wheat,2023-11-06,4.78
