date,temperature,humidity,wind_speed,precipitation,solar_radiation,aqi,biomass_tons_per_ha,day_of_year,month,weekday,doy_sin,doy_cos,aqi_lag1,aqi_lag7,aqi_7d_mean
2021-08-24,29.65,81.25,4.575,0.2,20.73,151.84822686904712,1.255,236,8,1,-0.7961828637826154,-0.6050560696488494,167.21228643513797,170.13777270656072,141.79049955801176
2021-08-25,30.5,76.5,7.7,0.125,22.1225,119.93034358035771,1.533,237,8,2,-0.8064799463209447,-0.5912614448635782,151.84822686904712,141.5783360358966,138.6979292072205
2021-08-26,30.15,73.0,7.675000000000001,0.05,22.1075,129.1439124044896,1.205,238,8,3,-0.8165380514459157,-0.5772916165517278,119.93034358035771,152.36554225069082,135.38055351490604
2021-08-27,30.05,73.0,7.7,0.0,22.61,106.38930989921818,1.239,239,8,4,-0.8263541987239094,-0.5631507242749187,129.1439124044896,114.84481691657231,134.1726239409983
2021-08-28,29.55,75.75,7.5,0.375,20.9025,134.84271886193326,1.209,240,8,5,-0.8359254794186365,-0.5488429582847199,106.38930989921818,103.41255710234341,138.66264704951115
2021-08-29,29.275,77.5,8.3,0.95,20.25,140.63730261395148,1.302,241,8,6,-0.8452490573530634,-0.5343725582809785,134.84271886193326,161.2717312963942,135.71487152344793
2021-08-30,28.575,78.0,9.25,0.95,17.9025,132.79018306513998,1.491,242,8,0,-0.8543221697498269,-0.5197438121555157,140.63730261395148,167.21228643513797,130.79742818487676
2021-08-31,28.35,77.75,8.9,2.05,19.2175,152.4724328331339,1.295,243,8,1,-0.8631421280499115,-0.5049610547215202,132.79018306513998,151.84822686904712,130.8866004654606
2021-09-01,27.55,82.0,7.199999999999999,2.825,17.1375,111.48308438098381,1.289,244,9,2,-0.8717063187093217,-0.4900286664290594,152.4724328331339,119.93034358035771,129.67984915126434
2021-09-02,27.85,81.75,4.4,0.925,16.8,159.58332073518983,1.366,245,9,3,-0.8800122039735356,-0.4749510720670502,111.48308438098381,129.1439124044896,134.02833605565004
2021-09-03,27.775,82.5,4.7,5.2,15.14,141.45209791745862,1.547,246,9,4,-0.888057322629493,-0.4597327394521046,159.58332073518983,106.38930989921818,139.03730577254154
2021-09-04,27.725,84.0,4.025,2.75,18.0825,173.28675146463002,1.276,247,9,5,-0.8958392907349089,-0.4443781781046134,141.45209791745862,134.84271886193326,144.52931043006967
2021-09-05,28.700000000000003,81.0,4.95,0.32499999999999996,19.6025,178.91385750997728,1.504,248,9,6,-0.9033558023246842,-0.4288919379124841,173.28675146463002,140.63730261395148,149.99738970093048
2021-09-06,29.65,79.25,5.2,0.24999999999999997,18.9875,147.59950950552528,1.311,249,9,0,-0.9106046300942162,-0.41327860778290443,178.91385750997728,132.79018306513998,152.1130077638427
2021-09-07,28.95,82.25,10.025,2.65,16.695,103.12101823696233,1.498,250,9,1,-0.9175836260593934,-0.3975428142825566,147.59950950552528,152.4724328331339,145.0628056786753
2021-09-08,28.65,77.75,11.2,2.3,16.044999999999998,88.46371669445686,1.36,251,9,2,-0.9242907221930934,-0.3816892202666586,103.12101823696233,111.48308438098381,141.77432458060002
2021-09-09,28.325,79.5,8.575,1.475,17.44,146.6123245826737,1.329,252,9,3,-0.9307239310379793,-0.3657225234972692,88.46371669445686,159.58332073518983,139.9213251302406
2021-09-10,27.575000000000003,83.5,10.0,11.875,14.7425,121.22640013968362,1.356,253,9,4,-0.9368813462954315,-0.34964745525122826,146.6123245826737,141.45209791745862,137.03193973341558
2021-09-11,26.375,86.75,10.95,11.45,9.695,123.9636025324578,1.709,254,9,5,-0.9427611433904206,-0.33346877891818705,121.22640013968362,173.28675146463002,129.98577560024813
2021-09-12,25.75,85.0,9.0,9.325,11.3925,114.54265300308478,1.294,255,9,6,-0.9483615800121716,-0.31719128858910595,123.9636025324578,178.91385750997728,120.78988924212061
2021-09-13,27.35,79.0,5.075,0.47500000000000003,16.745,112.32874450348912,1.348,256,9,0,-0.9536809966304455,-0.300819807635668,114.54265300308478,147.59950950552528,115.75120852754402
2021-09-14,28.025,80.0,6.85,0.8500000000000001,15.8475,153.02831786450912,1.334,257,9,1,-0.9587178169872964,-0.2843591872810036,112.32874450348912,103.12101823696233,122.8808227600507
2021-09-15,29.0,72.5,7.8500000000000005,0.0,19.09,137.7154742541237,1.52,258,9,2,-0.9634705485641486,-0.26781430516217486,153.02831786450912,88.46371669445686,129.9167881257174
2021-09-16,29.0,75.5,8.175,0.525,19.8575,124.06337669125429,1.398,259,9,3,-0.9679377830240642,-0.25119006388481957,137.7154742541237,146.6123245826737,126.69550985551463
2021-09-17,27.225,80.25,7.625,2.45,16.52,116.05766025336783,1.378,260,9,4,-0.9721181966290612,-0.23449138957041052,124.06337669125429,121.22640013968362,125.95711844318382
2021-09-18,28.175,77.5,4.475,0.30000000000000004,18.0575,139.31049487828824,1.519,261,9,5,-0.9760105506323682,-0.21772323039653224,116.05766025336783,123.9636025324578,128.1495316354453
2021-09-19,28.95,76.75,4.2,0.75,17.3475,169.85064896139156,1.585,262,9,6,-0.9796136916454901,-0.20089055513063528,139.31049487828824,114.54265300308478,136.05067391520342
2021-09-20,29.2,79.5,4.95,1.075,17.0225,152.46733440931317,1.661,263,9,0,-0.9829265519799822,-0.18399835165767986,169.85064896139156,112.32874450348912,141.78475818746398
2021-09-21,27.925,83.25,7.324999999999999,12.1,14.4125,109.18248946176321,1.521,264,9,1,-0.9859481499638303,-0.1670516255021195,152.46733440931317,153.02831786450912,135.52106841564316
2021-09-22,26.45,88.25,8.025,8.375,12.725,182.98371203259367,1.736,265,9,2,-0.9886775902323404,-0.15005539834465262,109.18248946176321,137.7154742541237,141.98795952685313
2021-09-23,25.425,89.0,8.899999999999999,14.649999999999999,11.9175,132.66783798980126,1.634,266,9,3,-0.9911140639934546,-0.13301470653419636,182.98371203259367,124.06337669125429,143.21716828378842
2021-09-24,26.55,82.0,5.125,0.05,18.4025,123.74455597297914,1.619,267,9,4,-0.9932568492674143,-0.11593459959550066,132.66783798980126,116.05766025336783,144.3152962437329
2021-09-25,27.3,80.0,4.65,0.075,18.6675,151.55213110438186,1.669,268,9,5,-0.9951053111006974,-0.09882013873287211,123.74455597297914,139.31049487828824,146.06410141888912
2021-09-26,27.7,81.25,4.125,0.2,17.4,144.37259949749068,2.196,269,9,6,-0.99665890175417,-0.08167639533042288,151.55213110438186,169.85064896139156,142.42438006690327
2021-09-27,28.375,78.5,4.675,0.05,18.445,179.70941189865235,1.895,270,9,0,-0.9979171608653922,-0.06450844944931625,144.37259949749068,152.46733440931317,146.31610542252315
2021-09-28,28.7,77.0,5.475,0.1,17.615,147.55887750446962,1.919,271,9,1,-0.9988797155850335,-0.04732138832243232,179.70941189865235,109.18248946176321,151.79844657148124
2021-09-29,28.725,75.0,6.375,0.05,17.59,169.41905755862325,1.913,272,9,2,-0.9995462806873573,-0.03012030484690836,147.55887750446962,182.98371203259367,149.86063878948545
2021-09-30,28.275,79.25,5.4,0.125,16.825,155.03064650306533,2.056,273,9,3,-0.9999166586547379,-0.012910296075008843,169.41905755862325,132.66783798980126,153.05532571995175
2021-10-01,28.275,81.25,5.25,0.625,16.55,164.22800817081546,2.114,274,10,4,-0.9999907397361901,0.004303538296243821,155.03064650306533,123.74455597297914,158.83867603392835
2021-10-02,28.275,79.5,5.1499999999999995,0.8,16.564999999999998,154.3695314508083,2.238,275,10,5,-0.9997685019798909,0.021516097436222233,164.22800817081546,151.55213110438186,159.24116179770357
2021-10-03,28.7,76.25,5.85,0.125,16.6125,149.53322692065345,2.276,276,10,6,-0.9992500112396835,0.03872228089217399,154.3695314508083,144.37259949749068,159.97839428672683
2021-10-04,28.325000000000003,74.25,5.7,1.7750000000000001,14.99,134.71566068870072,2.527,277,10,0,-0.9984354211555643,0.05591699010060302,149.53322692065345,179.70941189865235,153.55071554244802
2021-10-05,27.675,77.0,5.6,1.175,15.365,145.99423110435157,2.468,278,10,1,-0.9973249731081555,0.07309512989807776,134.71566068870072,147.55887750446962,153.32719462814543
2021-10-06,27.85,72.0,6.175,0.0,18.39,147.08586012338736,2.737,279,10,2,-0.9959189961471792,0.0902516100310407,145.99423110435157,169.41905755862325,150.13673785168316
2021-10-07,27.2,69.5,6.7,0.0,18.4825,139.0191565691125,2.661,280,10,3,-0.994217906893952,0.10738134666416306,147.08586012338736,155.03064650306533,147.84938214683277
2021-10-08,27.9,67.75,6.0,0.0,18.2675,151.78423227710388,3.081,281,10,4,-0.9922222094179324,0.12447926388678869,139.0191565691125,164.22800817081546,146.07169987630255
2021-10-09,27.95,66.75,5.925,0.0,18.1225,159.1345921102154,2.93,282,10,5,-0.989932495087353,0.141540295217043,151.78423227710388,154.3695314508083,146.7524228276464
2021-10-10,27.95,65.75,7.75,0.0,17.79,119.03635013166527,3.149,283,10,6,-0.9873494423939864,0.15855938510313475,159.1345921102154,149.53322692065345,142.39572614350524
2021-10-11,27.775,59.0,9.4,0.0,17.71,107.17471532775144,3.169,284,10,0,-0.9844738167520923,0.17553149042142777,119.03635013166527,134.71566068870072,138.46130537765535
2021-10-12,26.675,60.75,7.074999999999999,0.0,17.392500000000002,115.1656662056786,3.272,285,10,1,-0.9813064702716093,0.19245158197082995,107.17471532775144,145.99423110435157,134.0572246778449
2021-10-13,25.225,59.0,7.775,0.0,16.9125,105.88804076964402,3.69,286,10,2,-0.9778483415056567,0.20931464596304888,115.1656662056786,147.08586012338736,128.17182191302444
2021-10-14,24.9,59.75,8.375,0.0,16.795,86.76254746757265,3.943,287,10,3,-0.9741004551724206,0.22611568550828803,105.88804076964402,139.0191565691125,120.70659204137588
2021-10-15,25.225,56.75,7.425,0.0,16.645,130.8164006252559,3.818,288,10,4,-0.970063921851507,0.2428497220959358,86.76254746757265,151.78423227710388,117.71118751968334
2021-10-16,26.175,55.5,4.8,0.0,16.0875,179.43630590828764,3.854,289,10,5,-0.965739937654855,0.25951179706979943,130.8164006252559,159.1345921102154,120.61143234797937
2021-10-17,24.15,75.0,10.95,10.925,8.9175,113.70171363419385,4.027,290,10,6,-0.9611297838723007,0.27609697309746883,179.43630590828764,119.03635013166527,119.84934141976916
2021-10-18,22.474999999999998,83.25,6.775,3.625,7.2825,177.45030569479272,4.345,291,10,0,-0.9562348265919058,0.2926003356333479,113.70171363419385,107.17471532775144,129.88871147220362
2021-10-19,24.0,72.5,7.975,0.0,15.585,94.0958745184519,4.576,292,10,1,-0.9510565162951536,0.30901699437494723,177.45030569479272,115.1656662056786,126.87874123117125
2021-10-20,24.15,65.75,5.9,0.0,15.81,141.4985911732401,4.708,293,10,2,-0.9455963874271428,0.3253420847119795,94.0958745184519,105.88804076964402,131.96596271739924
2021-10-21,23.675,59.75,7.275,0.0,15.8925,119.63159803493265,5.045,294,10,3,-0.9398560579418953,0.341570769167856,141.4985911732401,86.76254746757265,136.66154136987925
2021-10-22,23.799999999999997,56.5,9.175,0.0,15.4875,126.65186989916664,5.054,295,10,4,-0.9338372288229252,0.35769823883312546,119.63159803493265,130.8164006252559,136.06660840900935
2021-10-23,22.975,67.25,16.15,18.675,12.1325,87.74221961314072,4.899,296,10,5,-0.9275416835791965,0.3737197147904692,126.65186989916664,179.43630590828764,122.96745322398837
2021-10-24,19.4,84.75,11.325,24.674999999999997,8.87,133.28995506385985,4.715,297,10,6,-0.9209712877166347,0.38963044953078774,87.74221961314072,113.70171363419385,125.76577342822637
2021-10-25,19.8,76.25,7.375,0.0,14.66,140.10972645401253,4.902,298,10,0,-0.9141279881853337,0.4054257283599973,133.28995506385985,177.45030569479272,120.43140496525778
2021-10-26,19.674999999999997,68.75,7.550000000000001,0.0,14.995000000000001,166.09325722004678,4.927,299,10,1,-0.9070138128026362,0.42110087079608916,140.10972645401253,94.0958745184519,130.7167453511999
2021-10-27,19.825,67.75,7.675,0.0,14.65,120.98008394305249,4.919,300,10,2,-0.8996308696522434,0.4366512319560638,166.09325722004678,141.4985911732401,127.78553003260166
2021-10-28,19.674999999999997,68.75,8.05,0.0,14.635,115.38526626756928,5.236,301,10,3,-0.8919813464595487,0.45207220393230374,120.98008394305249,119.63159803493265,127.17891120869261
2021-10-29,19.875,68.75,6.8,0.0,14.5825,146.59716070269656,5.38,302,10,4,-0.8840675099433637,0.46735921715800205,115.38526626756928,126.65186989916664,130.02823846633973
2021-10-30,20.0,67.0,9.2,0.0,14.415,157.33770096100983,5.024,303,10,5,-0.8758917051442433,0.48250774176121763,146.59716070269656,87.74221961314072,139.9704500874639
2021-10-31,20.225,63.25,6.625,0.0,14.49,140.4352699061905,5.106,304,10,6,-0.8674563547295971,0.4975132889071803,157.33770096100983,133.28995506385985,140.99120935065397
2021-11-01,20.125,66.0,10.025,0.0,14.08,106.80248446205177,5.248,305,11,0,-0.858763958275803,0.5123714121284235,140.4352699061905,140.10972645401253,136.23303192323104
2021-11-02,20.65,61.25,14.325,0.575,12.55,101.13805294671286,5.501,306,11,1,-0.8498170915275277,0.5270777086423724,106.80248446205177,166.09325722004678,126.95371702704047
2021-11-03,20.1,63.5,7.4,0.0,13.5625,110.68616856147004,5.06,307,11,2,-0.8406184056344783,0.5416278206559811,101.13805294671286,120.98008394305249,125.4831576868144
2021-11-04,19.425,66.25,5.975,0.0,13.72,97.93184609916248,5.002,308,11,3,-0.8311706263658079,0.5560174366570446,110.68616856147004,115.38526626756928,122.98981194847057
2021-11-05,19.35,66.5,6.225,0.0,13.620000000000001,122.32286460300482,5.109,309,11,4,-0.8214765533024145,0.5702422926917867,97.93184609916248,146.59716070269656,119.52205536280033
2021-11-06,19.4,65.75,9.125,0.0,13.4,117.09829782315687,4.858,310,11,5,-0.8115390590073611,0.5842981736283683,122.32286460300482,157.33770096100983,113.7735692002499
2021-11-07,18.775,67.5,8.375,0.0,13.4975,131.88722706216555,4.871,311,11,6,-0.801361088174677,0.5981809144059158,117.09829782315687,140.4352699061905,112.55242022253206
2021-11-08,19.224999999999998,67.75,7.95,0.0,13.235,138.364284759605,4.77,312,11,0,-0.7909456567567774,0.6118864012687242,131.88722706216555,106.80248446205177,117.06124883646824
2021-11-09,19.1,67.0,6.875,0.0,13.2125,147.8103084846865,4.671,313,11,1,-0.780295851070776,0.6254105729852457,138.364284759605,101.13805294671286,123.7287139133216
2021-11-10,19.425,69.75,5.825,0.0,13.0775,129.79897287180762,4.633,314,11,2,-0.7694148268839381,0.6387494220515268,147.8103084846865,110.68616856147004,126.45911452908412
2021-11-11,19.25,71.25,6.175,0.0,12.9475,153.9400565871428,4.609,315,11,3,-0.7583058084785625,0.6518989958787125,129.79897287180762,97.93184609916248,134.46028745593844
2021-11-12,19.025,69.25,6.425,0.0,12.8675,146.62312460849844,4.416,316,11,4,-0.7469720876965551,0.6648553979642866,153.9400565871428,122.32286460300482,137.93175317100898
2021-11-13,18.375,64.5,6.975,0.0,12.962499999999999,126.69270240531134,4.637,317,11,5,-0.7354170229639858,0.6776147890466887,146.62312460849844,117.09829782315687,139.30238239703104
2021-11-14,18.0,62.0,5.95,0.0,12.765,150.52718426385883,4.187,318,11,6,-0.7236440382959124,0.690173388242972,126.69270240531134,131.88722706216555,141.96523342584436
2021-11-15,17.75,63.0,6.2,0.0,12.65,153.83840229893588,4.206,319,11,0,-0.711656622281775,0.7025274741691566,150.52718426385883,138.364284759605,144.17582164574875
2021-11-16,16.9,63.0,7.4750000000000005,0.0,12.7275,113.04065788616414,4.52,320,11,1,-0.6994583270516471,0.7146733860429608,153.83840229893588,147.8103084846865,139.2087287031027
2021-11-17,16.375,67.0,6.175,0.0,12.532499999999999,183.7802621230863,4.043,321,11,2,-0.6870527672236675,0.7266075247685652,113.04065788616414,129.79897287180762,146.92034145328537
2021-11-18,16.325,69.25,5.95,0.0,12.415,139.968776969377,3.755,322,11,3,-0.6744436188329457,0.7383263540031063,183.7802621230863,153.9400565871428,144.9244443650331
2021-11-19,16.375,69.5,6.825,0.0,12.36,167.2468062412877,4.074,323,11,4,-0.661634618242279,0.749826401204568,139.968776969377,146.62312460849844,147.87068459828873
2021-11-20,16.425,68.75,6.5,0.0,12.34,132.6647173549474,3.463,324,11,5,-0.6486295610349818,0.7611042586607742,167.2468062412877,126.69270240531134,148.72382959109387
2021-11-21,16.6,67.0,8.425,0.0,12.25,97.8974298604056,3.601,325,11,6,-0.6354323008901775,0.7721565844991641,132.6647173549474,150.52718426385883,141.2052932477434
2021-11-22,16.400000000000002,61.0,9.5,0.0,12.3425,93.26024190845766,3.124,326,11,0,-0.622046748440868,0.7829801036770624,97.8974298604056,153.83840229893588,132.55127033481796
2021-11-23,15.899999999999999,67.0,7.525,0.0,12.215,124.57095490173916,3.176,327,11,1,-0.6084768701151264,0.7935716089521472,93.26024190845766,113.04065788616414,134.19845562275725
2021-11-24,16.325,69.0,7.8,0.0,11.92,150.43053608137458,2.944,328,11,2,-0.594726686960764,0.8039279618328208,124.57095490173916,183.7802621230863,129.43420904536987
2021-11-25,16.675,72.0,7.35,0.0,11.58,144.52312413699298,2.923,329,11,3,-0.5808002734538013,0.8140460935082175,150.43053608137458,139.968776969377,130.08483006931502
2021-11-26,16.45,73.0,5.5,0.0,11.665,147.1484177444542,2.803,330,11,4,-0.5667017562911184,0.8239230057575536,144.52312413699298,167.2468062412877,127.21363171262452
2021-11-27,16.225,74.5,6.45,0.0,11.5625,124.57680820731112,2.583,331,11,5,-0.5524353131676203,0.8335557718385695,147.1484177444542,132.6647173549474,126.05821612010504
2021-11-28,16.325,72.5,6.975,0.0,11.455,130.5934758308133,2.468,332,11,6,-0.5380051715382992,0.8429415373547832,124.57680820731112,97.8974298604056,130.7290798301633
2021-11-29,16.35,71.0,8.725,0.0,11.5,154.78865639269247,2.413,333,11,0,-0.5234156073655503,0.8520775211013093,130.5934758308133,93.26024190845766,139.5188533279111
2021-11-30,16.125,71.0,8.225,0.0,11.5525,139.5156901269611,2.491,334,11,1,-0.5086709438521042,0.8609610158889945,154.78865639269247,124.57095490173916,141.65381550294282
2021-12-01,15.575,76.25,4.6,0.0,8.03,141.0774443285154,2.222,335,12,2,-0.49377555015997737,0.8695893893466109,139.5156901269611,150.43053608137458,140.31765953824865
2021-12-02,15.65,78.75,5.8,0.375,5.1225000000000005,150.71856986700678,2.222,336,12,3,-0.4787338401157883,0.8779600847008883,141.0774443285154,144.52312413699298,141.20272321396493
2021-12-03,16.35,77.0,5.025,0.225,10.455,129.3839005056078,2.101,337,12,4,-0.4635502709028512,0.8860706215341378,150.71856986700678,147.1484177444542,138.66493503698686
2021-12-04,17.225,75.5,4.625,0.0,10.875,166.23804607817104,1.971,338,12,5,-0.4482293417404106,0.893918596519257,129.3839005056078,124.57680820731112,144.61654044710968
2021-12-05,16.35,80.0,6.775,5.075,10.105,122.96804039567192,2.053,339,12,6,-0.4327755925504317,0.9015016841318838,166.23804607817104,130.5934758308133,143.52719252780378
2021-12-06,15.5,80.25,6.175,0.0,10.782499999999999,155.4647088126014,1.931,340,12,0,-0.41719360261231697,0.9088176373395028,122.96804039567192,154.78865639269247,143.62377144493365
2021-12-07,14.7,75.25,8.2,0.0,11.17,142.99476697348803,1.784,341,12,1,-0.4014879892059737,0.9158642882672868,155.4647088126014,139.5156901269611,144.12078242300893
2021-12-08,14.625,71.75,7.550000000000001,0.0,11.2725,140.03406974279653,1.734,342,12,2,-0.38566340624360745,0.9226395488404875,142.99476697348803,141.0774443285154,143.97172891076335
2021-12-09,14.425,71.5,5.825,0.0,11.0775,111.84973929543378,1.614,343,12,3,-0.3697245428906732,0.9291414114031743,140.03406974279653,150.71856986700678,138.41903882911006
2021-12-10,14.1,71.5,7.8,0.0,11.1525,124.55301963241338,1.655,344,12,4,-0.3536761221763721,0.935367949313148,111.84973929543378,129.3839005056078,137.72891299008228
2021-12-11,13.5,70.75,7.574999999999999,0.0,11.415000000000001,131.93438996369457,1.613,345,12,5,-0.33752289959411347,0.941317317512847,124.55301963241338,166.23804607817104,132.82839068801422
2021-12-12,13.575,71.0,5.025,0.0,10.295,147.51172222786766,1.511,346,12,6,-0.32126966169236515,0.9469877530760751,131.93438996369457,122.96804039567192,136.33463094975647
2021-12-13,13.175,72.75,4.775,0.0,10.875,144.81033872144664,1.566,347,12,0,-0.3049212246562894,0.9523775757303973,147.51172222786766,155.4647088126014,134.81257807959153
2021-12-14,12.825,69.5,4.825,0.0,10.9525,166.25855497897254,1.692,348,12,1,-0.2884824328806098,0.9574851883550389,144.81033872144664,142.99476697348803,138.1359763660893
2021-12-15,11.8,72.25,7.025,0.0,11.3025,128.97384228865113,1.442,349,12,2,-0.27195815753410524,0.9623090774541487,166.25855497897254,140.03406974279653,136.55594387263997
2021-12-16,10.525,72.25,6.625,0.0,10.96,135.75401466760982,1.464,350,12,3,-0.2553532951161881,0.9668478136052773,128.97384228865113,111.84973929543378,139.9708403543794
2021-12-17,9.6,76.0,9.399999999999999,0.0,11.205,129.9890493871681,1.477,351,12,4,-0.23867276600594997,0.9711000518829505,135.75401466760982,124.55301963241338,140.74741603363006
2021-12-18,9.275,75.0,9.775,0.0,11.26,108.4078203074829,1.464,352,12,5,-0.22192151300416674,0.9750645322571945,129.9890493871681,131.93438996369457,137.38647751131413
2021-12-19,9.375,73.25,8.025,0.0,11.442499999999999,149.64666681040748,1.653,353,12,6,-0.20510449986861926,0.9787400799669153,108.4078203074829,147.51172222786766,137.69146959453408
2021-12-20,9.85,74.5,7.0249999999999995,0.275,11.01,159.14383749957116,1.304,354,12,0,-0.1882267098432439,0.9821256058680006,149.64666681040748,144.81033872144664,139.7391122771233
2021-12-21,11.075,77.75,5.8,0.0,11.094999999999999,169.93441463995822,1.315,355,12,1,-0.1712931441814778,0.9852201067560606,159.14383749957116,166.25855497897254,140.26423508583554
2021-12-22,11.6,78.25,5.45,0.0,11.05,160.9458983906105,1.697,356,12,2,-0.154308820664281,0.9880226656636976,169.93441463995822,128.97384228865113,144.83167167182972
2021-12-23,12.475,79.25,6.4,0.5,10.15,140.5216647798562,1.303,357,12,3,-0.13727877211326517,0.9905324521322227,160.9458983906105,135.75401466760982,145.5127645450078
2021-12-24,12.35,79.25,5.675,0.0,10.8775,146.15561156008562,1.328,358,12,4,-0.12020804489935275,0.9927487224577402,140.5216647798562,129.9890493871681,147.82227342685314
2021-12-25,12.7,80.5,4.35,0.0,10.245000000000001,156.5048171660872,1.533,359,12,5,-0.10310169744743544,0.9946708199115211,146.15561156008562,108.4078203074829,154.69327297808235
2021-12-26,11.975,87.25,6.225,1.2,5.73,138.9482245509842,1.291,360,12,6,-0.0859647987374467,0.9962981749346077,156.5048171660872,149.64666681040748,153.16492408387901
2021-12-27,11.775,85.0,6.1,0.0,10.905000000000001,160.7650201673126,1.619,361,12,0,-0.06880242680232064,0.9976303053065857,138.9482245509842,159.14383749957116,153.39652160784206
2021-12-28,11.6,80.5,7.5249999999999995,0.0,11.030000000000001,161.50152281257678,1.272,362,12,1,-0.05161966722325418,0.9986668162884759,160.7650201673126,169.93441463995822,152.19182277535901
2021-12-29,10.475,75.5,7.775,0.0,11.495,115.84452468583436,1.532,363,12,2,-0.034421611622745804,0.9994074007397048,161.50152281257678,160.9458983906105,145.74876938896242
2021-12-30,11.0,74.75,5.175,0.0,10.695,170.2541511249724,1.321,364,12,3,-0.01721335615583528,0.9998518392091162,115.84452468583436,140.5216647798562,149.99626743826474
2021-12-31,10.85,77.75,6.825,0.0,11.2775,145.964399975663,1.221,365,12,4,6.432490598706546e-16,1.0,170.2541511249724,146.15561156008562,149.96895149763296
2022-01-01,10.775,80.5,6.225,0.0,10.85,133.93097948507065,1.601,1,1,5,0.017213356155834685,0.9998518392091162,145.964399975663,156.5048171660872,146.744117543202
2022-01-02,10.875,79.5,7.675000000000001,0.0,10.675,149.91690047753633,1.628,2,1,6,0.03442161162274574,0.9994074007397048,133.93097948507065,138.9482245509842,148.31107124699517
2022-01-03,12.05,77.0,6.925,0.0,10.4875,146.03898088559444,1.35,3,1,0,0.051619667223253764,0.998666816288476,149.91690047753633,160.7650201673126,146.20735134960685
2022-01-04,12.775,81.5,6.6,0.625,3.4124999999999996,163.3683269710424,1.681,4,1,1,0.06880242680231986,0.9976303053065857,146.03898088559444,161.50152281257678,146.4740376579591
2022-01-05,12.775,92.0,8.6,24.9,1.755,146.35319650895468,1.654,5,1,2,0.08596479873744647,0.9962981749346078,163.3683269710424,115.84452468583436,150.83241934697625
2022-01-06,13.825,86.0,10.3,2.9,7.7875000000000005,141.23973808225531,1.308,6,1,3,0.10310169744743485,0.9946708199115211,146.35319650895468,170.2541511249724,146.68750319801669
2022-01-07,13.775,89.0,14.35,12.75,4.6375,102.96187437156607,1.325,7,1,4,0.1202080448993527,0.9927487224577402,141.23973808225531,145.964399975663,140.54428525457428
2022-01-08,13.75,90.75,13.674999999999999,35.925,5.115,147.59523421946216,1.292,8,1,5,0.13727877211326478,0.9905324521322229,102.96187437156607,133.93097948507065,142.49632164520162
2022-01-09,11.825,89.25,5.05,4.0,7.985,158.41577019341764,1.222,9,1,6,0.15430882066428117,0.9880226656636976,147.59523421946216,149.91690047753633,143.71044589032755
2022-01-10,11.2,86.75,4.825,0.65,9.785,145.22495536636592,1.2,10,1,0,0.1712931441814776,0.9852201067560606,158.41577019341764,146.03898088559444,143.59415653043774
2022-01-11,10.55,89.25,7.325,0.025,10.614999999999998,147.6397891723797,1.239,11,1,1,0.1882267098432442,0.9821256058680006,145.22495536636592,163.3683269710424,141.34722255920022
2022-01-12,11.45,87.0,4.875,0.225,10.985,191.3235439229913,1.262,12,1,2,0.2051044998686192,0.9787400799669153,147.6397891723797,146.35319650895468,147.77155790406258
2022-01-13,11.1,86.75,4.475,0.0,9.95,139.2679908373413,1.301,13,1,3,0.2219215130041655,0.9750645322571948,191.3235439229913,141.23973808225531,147.4898797262177
2022-01-14,9.924999999999999,88.75,5.55,0.0,10.4925,129.15064891513333,1.668,14,1,4,0.2386727660059501,0.9711000518829505,139.2679908373413,102.96187437156607,151.2311332324416
2022-01-15,9.4,89.25,5.15,0.0,9.3625,192.23148144448265,1.292,15,1,5,0.255353295116187,0.9668478136052775,129.15064891513333,147.59523421946216,157.6077399788731
2022-01-16,9.775,89.75,5.45,0.0,9.0425,147.45864113220506,1.479,16,1,6,0.2719581575341055,0.9623090774541486,192.23148144448265,158.41577019341764,156.0424358272713
2022-01-17,9.5,91.0,4.2,0.025,6.609999999999999,154.58472420852638,1.381,17,1,0,0.288482432880609,0.9574851883550393,147.45864113220506,145.22495536636592,157.37954566186568
2022-01-18,10.075,89.75,6.65,0.0,10.09,150.47288861698416,1.421,18,1,1,0.30492122465628907,0.9523775757303974,154.58472420852638,147.6397891723797,157.78427415395203
2022-01-19,11.2,92.0,4.6,3.925,7.8,189.76771162388914,1.312,19,1,2,0.3212696616923644,0.9469877530760753,150.47288861698416,191.3235439229913,157.56201239693743
2022-01-20,12.05,89.75,4.075,0.2,9.3475,169.4003623357272,1.272,20,1,3,0.3375228995941133,0.9413173175128471,189.76771162388914,139.2679908373413,161.86663689670686
2022-01-21,11.8,87.0,6.375,0.1,10.985,155.17535822273788,1.259,21,1,4,0.3536761221763716,0.9353679493131483,169.4003623357272,129.15064891513333,165.58445251207894
2022-01-22,12.075,86.25,17.7,15.55,3.7225,74.74565047783997,1.721,22,1,5,0.3697245428906731,0.9291414114031743,155.17535822273788,192.23148144448265,148.8007623739871
2022-01-23,11.45,90.0,12.475,7.675,5.265000000000001,112.90611255661273,1.322,23,1,6,0.38566340624360707,0.9226395488404876,74.74565047783997,147.45864113220506,143.8646868631882
2022-01-24,10.575,87.25,5.0,0.07500000000000001,10.059999999999999,164.5159303732065,1.235,24,1,0,0.401487989205973,0.9158642882672872,112.90611255661273,154.58472420852638,145.28343060099965
