date,temperature,humidity,wind_speed,precipitation,solar_radiation
2021-08-20,29.625,78.0,11.25,2.4499999999999997,16.2
2021-08-21,26.575,86.25,9.95,39.025,7.0675
2021-08-22,26.975,88.75,7.725,9.925,12.77
2021-08-23,27.975,86.25,3.9,3.9,17.9825
2021-08-24,29.65,81.25,4.575,0.2,20.73
2021-08-25,30.5,76.5,7.7,0.125,22.1225
2021-08-26,30.15,73.0,7.675000000000001,0.05,22.1075
2021-08-27,30.05,73.0,7.7,0.0,22.61
2021-08-28,29.55,75.75,7.5,0.375,20.9025
2021-08-29,29.275,77.5,8.3,0.95,20.25
2021-08-30,28.575,78.0,9.25,0.95,17.9025
2021-08-31,28.35,77.75,8.9,2.05,19.2175
2021-09-01,27.55,82.0,7.199999999999999,2.825,17.1375
2021-09-02,27.85,81.75,4.4,0.925,16.8
2021-09-03,27.775,82.5,4.7,5.2,15.14
2021-09-04,27.725,84.0,4.025,2.75,18.0825
2021-09-05,28.700000000000003,81.0,4.95,0.32499999999999996,19.6025
2021-09-06,29.65,79.25,5.2,0.24999999999999997,18.9875
2021-09-07,28.95,82.25,10.025,2.65,16.695
2021-09-08,28.65,77.75,11.2,2.3,16.044999999999998
2021-09-09,28.325,79.5,8.575,1.475,17.44
2021-09-10,27.575000000000003,83.5,10.0,11.875,14.7425
2021-09-11,26.375,86.75,10.95,11.45,9.695
2021-09-12,25.75,85.0,9.0,9.325,11.3925
2021-09-13,27.35,79.0,5.075,0.47500000000000003,16.745
2021-09-14,28.025,80.0,6.85,0.8500000000000001,15.8475
2021-09-15,29.0,72.5,7.8500000000000005,0.0,19.09
2021-09-16,29.0,75.5,8.175,0.525,19.8575
2021-09-17,27.225,80.25,7.625,2.45,16.52
2021-09-18,28.175,77.5,4.475,0.30000000000000004,18.0575
2021-09-19,28.95,76.75,4.2,0.75,17.3475
2021-09-20,29.2,79.5,4.95,1.075,17.0225
2021-09-21,27.925,83.25,7.324999999999999,12.1,14.4125
2021-09-22,26.45,88.25,8.025,8.375,12.725
2021-09-23,25.425,89.0,8.899999999999999,14.649999999999999,11.9175
2021-09-24,26.55,82.0,5.125,0.05,18.4025
2021-09-25,27.3,80.0,4.65,0.075,18.6675
2021-09-26,27.7,81.25,4.125,0.2,17.4
2021-09-27,28.375,78.5,4.675,0.05,18.445
2021-09-28,28.7,77.0,5.475,0.1,17.615
2021-09-29,28.725,75.0,6.375,0.05,17.59
2021-09-30,28.275,79.25,5.4,0.125,16.825
2021-10-01,28.275,81.25,5.25,0.625,16.55
2021-10-02,28.275,79.5,5.1499999999999995,0.8,16.564999999999998
2021-10-03,28.7,76.25,5.85,0.125,16.6125
2021-10-04,28.325000000000003,74.25,5.7,1.7750000000000001,14.99
2021-10-05,27.675,77.0,5.6,1.175,15.365
2021-10-06,27.85,72.0,6.175,0.0,18.39
2021-10-07,27.2,69.5,6.7,0.0,18.4825
2021-10-08,27.9,67.75,6.0,0.0,18.2675
2021-10-09,27.95,66.75,5.925,0.0,18.1225
2021-10-10,27.95,65.75,7.75,0.0,17.79
2021-10-11,27.775,59.0,9.4,0.0,17.71
2021-10-12,26.675,60.75,7.074999999999999,0.0,17.392500000000002
2021-10-13,25.225,59.0,7.775,0.0,16.9125
2021-10-14,24.9,59.75,8.375,0.0,16.795
2021-10-15,25.225,56.75,7.425,0.0,16.645
2021-10-16,26.175,55.5,4.8,0.0,16.0875
2021-10-17,24.15,75.0,10.95,10.925,8.9175
2021-10-18,22.474999999999998,83.25,6.775,3.625,7.2825
2021-10-19,24.0,72.5,7.975,0.0,15.585
2021-10-20,24.15,65.75,5.9,0.0,15.81
2021-10-21,23.675,59.75,7.275,0.0,15.8925
2021-10-22,23.799999999999997,56.5,9.175,0.0,15.4875
2021-10-23,22.975,67.25,16.15,18.675,12.1325
2021-10-24,19.4,84.75,11.325,24.674999999999997,8.87
2021-10-25,19.8,76.25,7.375,0.0,14.66
2021-10-26,19.674999999999997,68.75,7.550000000000001,0.0,14.995000000000001
2021-10-27,19.825,67.75,7.675,0.0,14.65
2021-10-28,19.674999999999997,68.75,8.05,0.0,14.635
2021-10-29,19.875,68.75,6.8,0.0,14.5825
2021-10-30,20.0,67.0,9.2,0.0,14.415
2021-10-31,20.225,63.25,6.625,0.0,14.49
2021-11-01,20.125,66.0,10.025,0.0,14.08
2021-11-02,20.65,61.25,14.325,0.575,12.55
2021-11-03,20.1,63.5,7.4,0.0,13.5625
2021-11-04,19.425,66.25,5.975,0.0,13.72
2021-11-05,19.35,66.5,6.225,0.0,13.620000000000001
2021-11-06,19.4,65.75,9.125,0.0,13.4
2021-11-07,18.775,67.5,8.375,0.0,13.4975
2021-11-08,19.224999999999998,67.75,7.95,0.0,13.235
2021-11-09,19.1,67.0,6.875,0.0,13.2125
2021-11-10,19.425,69.75,5.825,0.0,13.0775
2021-11-11,19.25,71.25,6.175,0.0,12.9475
2021-11-12,19.025,69.25,6.425,0.0,12.8675
2021-11-13,18.375,64.5,6.975,0.0,12.962499999999999
2021-11-14,18.0,62.0,5.95,0.0,12.765
2021-11-15,17.75,63.0,6.2,0.0,12.65
2021-11-16,16.9,63.0,7.4750000000000005,0.0,12.7275
2021-11-17,16.375,67.0,6.175,0.0,12.532499999999999
2021-11-18,16.325,69.25,5.95,0.0,12.415
2021-11-19,16.375,69.5,6.825,0.0,12.36
2021-11-20,16.425,68.75,6.5,0.0,12.34
2021-11-21,16.6,67.0,8.425,0.0,12.25
2021-11-22,16.400000000000002,61.0,9.5,0.0,12.3425
2021-11-23,15.899999999999999,67.0,7.525,0.0,12.215
2021-11-24,16.325,69.0,7.8,0.0,11.92
2021-11-25,16.675,72.0,7.35,0.0,11.58
2021-11-26,16.45,73.0,5.5,0.0,11.665
2021-11-27,16.225,74.5,6.45,0.0,11.5625
2021-11-28,16.325,72.5,6.975,0.0,11.455
2021-11-29,16.35,71.0,8.725,0.0,11.5
2021-11-30,16.125,71.0,8.225,0.0,11.5525
2021-12-01,15.575,76.25,4.6,0.0,8.03
2021-12-02,15.65,78.75,5.8,0.375,5.1225000000000005
2021-12-03,16.35,77.0,5.025,0.225,10.455
2021-12-04,17.225,75.5,4.625,0.0,10.875
2021-12-05,16.35,80.0,6.775,5.075,10.105
2021-12-06,15.5,80.25,6.175,0.0,10.782499999999999
2021-12-07,14.7,75.25,8.2,0.0,11.17
2021-12-08,14.625,71.75,7.550000000000001,0.0,11.2725
2021-12-09,14.425,71.5,5.825,0.0,11.0775
2021-12-10,14.1,71.5,7.8,0.0,11.1525
2021-12-11,13.5,70.75,7.574999999999999,0.0,11.415000000000001
2021-12-12,13.575,71.0,5.025,0.0,10.295
2021-12-13,13.175,72.75,4.775,0.0,10.875
2021-12-14,12.825,69.5,4.825,0.0,10.9525
2021-12-15,11.8,72.25,7.025,0.0,11.3025
2021-12-16,10.525,72.25,6.625,0.0,10.96
2021-12-17,9.6,76.0,9.399999999999999,0.0,11.205
2021-12-18,9.275,75.0,9.775,0.0,11.26
2021-12-19,9.375,73.25,8.025,0.0,11.442499999999999
2021-12-20,9.85,74.5,7.0249999999999995,0.275,11.01
2021-12-21,11.075,77.75,5.8,0.0,11.094999999999999
2021-12-22,11.6,78.25,5.45,0.0,11.05
2021-12-23,12.475,79.25,6.4,0.5,10.15
2021-12-24,12.35,79.25,5.675,0.0,10.8775
2021-12-25,12.7,80.5,4.35,0.0,10.245000000000001
2021-12-26,11.975,87.25,6.225,1.2,5.73
2021-12-27,11.775,85.0,6.1,0.0,10.905000000000001
2021-12-28,11.6,80.5,7.5249999999999995,0.0,11.030000000000001
2021-12-29,10.475,75.5,7.775,0.0,11.495
2021-12-30,11.0,74.75,5.175,0.0,10.695
2021-12-31,10.85,77.75,6.825,0.0,11.2775
2022-01-01,10.775,80.5,6.225,0.0,10.85
2022-01-02,10.875,79.5,7.675000000000001,0.0,10.675
2022-01-03,12.05,77.0,6.925,0.0,10.4875
2022-01-04,12.775,81.5,6.6,0.625,3.4124999999999996
2022-01-05,12.775,92.0,8.6,24.9,1.755
2022-01-06,13.825,86.0,10.3,2.9,7.7875000000000005
2022-01-07,13.775,89.0,14.35,12.75,4.6375
2022-01-08,13.75,90.75,13.674999999999999,35.925,5.115
2022-01-09,11.825,89.25,5.05,4.0,7.985
2022-01-10,11.2,86.75,4.825,0.65,9.785
2022-01-11,10.55,89.25,7.325,0.025,10.614999999999998
2022-01-12,11.45,87.0,4.875,0.225,10.985
2022-01-13,11.1,86.75,4.475,0.0,9.95
2022-01-14,9.924999999999999,88.75,5.55,0.0,10.4925
2022-01-15,9.4,89.25,5.15,0.0,9.3625
2022-01-16,9.775,89.75,5.45,0.0,9.0425
2022-01-17,9.5,91.0,4.2,0.025,6.609999999999999
2022-01-18,10.075,89.75,6.65,0.0,10.09
2022-01-19,11.2,92.0,4.6,3.925,7.8
2022-01-20,12.05,89.75,4.075,0.2,9.3475
2022-01-21,11.8,87.0,6.375,0.1,10.985
2022-01-22,12.075,86.25,17.7,15.55,3.7225
2022-01-23,11.45,90.0,12.475,7.675,5.265000000000001
2022-01-24,10.575,87.25,5.0,0.07500000000000001,10.059999999999999
2022-01-25,10.025,87.25,6.625,0.1,11.64
2022-01-26,10.425,86.0,7.675000000000001,0.325,12.16
2022-01-27,10.125,81.75,8.85,0.0,13.615
2022-01-28,10.5,77.25,8.6,0.0,13.92
2022-01-29,11.5,79.25,7.075,0.0,13.844999999999999
2022-01-30,12.0,80.5,9.425,0.0,13.6875
2022-01-31,12.4,83.75,6.1,0.0,13.66
2022-02-01,12.350000000000001,87.0,7.5,0.0,13.719999999999999
2022-02-02,12.175,82.5,7.5249999999999995,0.9,12.485
2022-02-03,11.425,88.5,13.675,18.575,3.495
2022-02-04,10.75,84.75,5.949999999999999,1.375,13.605
2022-02-05,10.125,87.75,4.775,0.0,13.942499999999999
2022-02-06,11.475,85.0,5.675,0.1,14.25
2022-02-07,13.049999999999999,83.75,7.125,0.05,13.915000000000001
2022-02-08,13.675,80.5,5.7,0.05,15.0975
2022-02-09,14.125,74.5,6.775,0.5249999999999999,14.2675
2022-02-10,12.5,74.75,8.2,0.0,15.5575
2022-02-11,12.25,73.0,10.5,0.0,16.0675
2022-02-12,12.8,74.75,7.925,0.0,16.165
2022-02-13,13.75,76.0,5.75,0.0,16.072499999999998
2022-02-14,14.2,78.0,6.3,0.0,15.82
2022-02-15,14.775,76.0,5.95,0.0,15.8325
2022-02-16,14.85,77.75,6.775,0.05,16.055
2022-02-17,15.075,73.25,6.525,0.0,16.6575
2022-02-18,14.875,73.0,8.125,0.0,15.48
2022-02-19,14.85,73.75,8.775,0.0,17.0125
2022-02-20,14.775,66.75,10.325,0.0,17.3525
2022-02-21,14.65,67.0,6.375,0.0,17.73
2022-02-22,17.775,63.5,19.775,4.2749999999999995,15.625
2022-02-23,17.4,73.75,14.6,0.65,16.405
2022-02-24,15.875,78.0,7.05,1.325,16.322499999999998
2022-02-25,15.925,74.75,9.725,2.675,14.405000000000001
2022-02-26,14.600000000000001,77.25,14.625,8.275,13.674999999999999
2022-02-27,13.85,74.5,8.875,0.125,18.305
2022-02-28,14.4,72.0,8.575,0.0,16.7925
2022-03-01,16.4,71.5,6.95,1.225,17.8475
2022-03-02,17.4,72.5,5.575,0.225,17.6525
2022-03-03,16.1,83.5,7.275,7.4,12.05
2022-03-04,16.575,77.75,9.3,0.0,18.5075
2022-03-05,17.4,72.0,9.25,0.0,18.745
2022-03-06,18.675,73.0,5.5,0.0,14.135
2022-03-07,19.525,69.5,7.3,0.025,17.145
2022-03-08,19.275,67.5,8.25,0.0,19.66
2022-03-09,19.775,65.25,9.5,0.0,19.4925
2022-03-10,20.1,66.0,9.675,0.0,19.66
2022-03-11,20.325000000000003,65.25,8.9,0.0,20.175
2022-03-12,21.125,64.25,8.325,0.0,20.05
2022-03-13,22.875,67.5,7.175,0.0,20.0825
2022-03-14,23.875,70.0,6.05,0.0,20.0775
2022-03-15,24.875,70.0,7.275,0.0,20.119999999999997
2022-03-16,25.6,61.0,10.875,0.0,20.5975
2022-03-17,25.275,66.25,7.575,0.0,20.7725
2022-03-18,26.799999999999997,69.5,10.575,0.0,20.4575
2022-03-19,26.65,67.25,8.225,0.0,20.7625
2022-03-20,25.6,63.75,7.35,1.0,20.16
2022-03-21,25.275,60.75,7.75,0.0,21.2525
2022-03-22,24.7,55.75,10.875,0.0,21.900000000000002
2022-03-23,25.325,50.25,6.4,0.0,20.845
2022-03-24,25.25,48.25,8.375,0.0,20.4675
2022-03-25,24.6,44.0,9.825,0.0,22.049999999999997
2022-03-26,24.5,44.5,11.475,0.0,22.5
2022-03-27,25.25,45.5,8.075,0.0,22.6075
2022-03-28,26.4,46.5,8.2,0.0,22.465
2022-03-29,27.35,45.25,7.225,0.0,22.6875
2022-03-30,27.275,45.5,7.225,0.0,22.805
2022-03-31,27.225,40.0,8.6,0.0,22.5425
2022-04-01,26.55,32.5,9.425,0.0,23.365000000000002
2022-04-02,26.85,39.75,8.15,0.0,23.3
2022-04-03,27.225,30.5,9.8,0.0,23.4325
2022-04-04,27.225,33.0,9.3,0.0,23.5475
2022-04-05,28.4,30.25,7.625,0.0,23.5625
2022-04-06,28.625,30.5,8.4,0.0,23.545
2022-04-07,29.15,30.75,8.2,0.0,23.665
2022-04-08,29.6,32.5,7.175000000000001,0.0,23.622500000000002
2022-04-09,30.0,32.5,8.725,0.0,22.88
2022-04-10,30.474999999999998,32.25,8.475,0.0,23.8
2022-04-11,31.05,31.75,8.05,0.0,23.1725
2022-04-12,31.15,25.75,9.0,0.0,20.2675
2022-04-13,30.375,30.75,9.825,0.0,22.1625
2022-04-14,29.575,26.25,10.225,0.025,22.16
2022-04-15,28.55,28.5,8.55,0.075,20.87
2022-04-16,29.325,28.5,7.475,0.0,23.93
2022-04-17,30.075,28.0,7.55,0.0,23.939999999999998
2022-04-18,31.275,28.25,7.325,0.0,23.240000000000002
2022-04-19,32.0,25.75,9.575,0.0,22.185
2022-04-20,31.625,26.0,10.425,0.0,22.5325
2022-04-21,29.575,28.5,11.325,0.45,16.3525
2022-04-22,28.55,32.5,8.25,0.0,23.5
2022-04-23,29.1,28.75,9.475,0.0,23.490000000000002
2022-04-24,29.675,27.5,10.975,0.0,23.885
2022-04-25,30.0,28.0,9.8,0.15,20.7075
2022-04-26,31.05,25.25,8.65,0.0,24.115000000000002
2022-04-27,31.725,24.25,9.6,0.0,24.4375
2022-04-28,33.6,23.25,8.05,0.0,24.035
2022-04-29,33.9,20.0,9.2,0.0,23.32
2022-04-30,33.474999999999994,22.5,8.4,0.0,23.2325
2022-05-01,32.5,30.25,13.1,0.05,21.715
2022-05-02,32.85,35.0,13.95,0.15,21.4025
2022-05-03,32.075,38.75,12.2,0.9,20.88
2022-05-04,29.725,44.25,11.3,0.325,18.947499999999998
2022-05-05,29.8,43.5,7.475,0.0,23.055
2022-05-06,31.125,31.25,7.025,0.0,22.77
2022-05-07,31.075,33.25,7.675000000000001,0.0,23.5075
2022-05-08,32.15,31.5,8.825,0.0,23.71
2022-05-09,32.525,40.0,12.35,0.0,22.5775
2022-05-10,32.525,44.25,10.6,0.30000000000000004,21.3225
2022-05-11,33.375,41.0,9.575,0.0,22.634999999999998
2022-05-12,34.125,37.75,10.2,0.0,22.705
2022-05-13,34.275000000000006,31.75,10.075,0.0,23.5
2022-05-14,34.375,21.75,9.1,0.0,24.59
2022-05-15,35.275,20.25,9.3,0.0,24.0075
2022-05-16,34.25,25.0,9.75,0.0,20.035
2022-05-17,32.974999999999994,32.0,9.6,0.05,20.055
2022-05-18,33.825,28.75,9.025,0.0,22.9325
2022-05-19,34.525,26.25,8.725000000000001,0.0,23.2275
2022-05-20,35.425,21.0,10.925,0.0,22.3475
2022-05-21,33.45,25.25,10.975000000000001,0.0,21.195
2022-05-22,32.55,29.75,8.2,0.0,22.4425
2022-05-23,28.275,48.75,20.45,7.575,18.6475
2022-05-24,24.85,64.0,12.225,13.55,20.7575
2022-05-25,27.3,53.75,5.375,0.0,23.405
2022-05-26,30.05,46.5,6.6,0.0,22.802500000000002
2022-05-27,31.9,45.75,7.275,0.0,22.4525
2022-05-28,32.7,47.0,9.8,0.125,21.9525
2022-05-29,32.625,47.0,9.3,0.225,21.69
2022-05-30,31.925,49.5,12.225,0.225,21.655
2022-05-31,31.875,45.0,7.15,0.0,21.57
2022-06-01,32.475,33.25,6.8,0.0,21.705
2022-06-02,33.025,29.5,8.05,0.0,23.66
2022-06-03,32.775000000000006,27.0,7.675,0.0,23.885
2022-06-04,33.525,25.25,7.6,0.0,23.785
2022-06-05,34.075,24.75,6.425,0.0,23.5725
2022-06-06,34.4,25.0,7.225,0.0,23.6625
2022-06-07,34.95,25.0,8.075,0.0,22.875
2022-06-08,35.275,22.5,11.325,0.0,21.955
2022-06-09,35.275,23.25,8.95,0.0,21.995
2022-06-10,35.125,24.5,11.45,0.0,20.52
2022-06-11,35.35,27.25,12.2,0.125,20.1075
2022-06-12,35.5,28.0,9.325,0.0,22.1275
2022-06-13,36.125,27.5,10.55,0.0,22.14
2022-06-14,36.175,29.0,13.125,0.0,21.9975
2022-06-15,36.725,29.5,11.55,0.0,21.6
2022-06-16,33.3,41.75,10.775,5.525,19.245
2022-06-17,30.4,60.0,9.75,1.4000000000000001,15.395
2022-06-18,26.525,78.0,9.1,16.525,14.5725
2022-06-19,27.325,72.25,5.4,0.225,19.0775
2022-06-20,27.575,69.25,5.575,2.325,18.605
2022-06-21,25.925,76.25,10.175,6.574999999999999,10.325
2022-06-22,26.95,72.75,8.525,11.1,20.445
2022-06-23,28.525,61.0,10.425,0.0,23.705
2022-06-24,29.075,56.75,8.0,0.0,23.88
2022-06-25,30.625,51.0,5.1,0.0,23.7875
2022-06-26,32.1,51.25,8.100000000000001,0.0,22.265
2022-06-27,33.150000000000006,58.75,7.725,0.025,21.619999999999997
2022-06-28,33.675,58.75,7.5,1.5999999999999999,21.3775
2022-06-29,33.6,60.75,13.025,0.0,21.76
2022-06-30,28.0,81.75,18.45,12.125,9.0725
2022-07-01,27.45,83.0,8.15,24.675,11.76
2022-07-02,30.05,73.75,7.1,0.35000000000000003,20.3675
2022-07-03,29.6,78.25,9.5,7.55,17.0075
2022-07-04,30.875,75.5,5.6499999999999995,0.5,20.0325
2022-07-05,31.8,72.25,6.775,3.375,20.75
2022-07-06,30.650000000000002,76.75,10.45,12.075,19.369999999999997
2022-07-07,31.125,75.25,7.225,6.975,19.7
2022-07-08,30.775,78.0,6.975,14.925,18.7475
2022-07-09,29.775,80.0,11.35,20.8,18.427500000000002
2022-07-10,27.825000000000003,83.5,8.5,15.65,13.625
2022-07-11,29.775,79.5,4.25,1.75,19.5175
2022-07-12,30.1,79.5,5.925,6.2,21.0425
2022-07-13,29.625,81.0,8.25,8.125,20.8425
2022-07-14,28.625,84.5,6.525,8.45,15.342500000000001
2022-07-15,28.15,83.0,8.825,7.6,14.965
2022-07-16,29.925,76.75,6.125,0.6499999999999999,20.7925
2022-07-17,28.474999999999998,83.5,8.125,12.575,15.6625
2022-07-18,30.575,75.75,3.825,0.0,21.9775
2022-07-19,31.175,76.5,4.2,0.7,20.6075
2022-07-20,29.1,84.5,7.325,21.25,16.9525
2022-07-21,26.5,89.25,9.95,32.275,9.595
2022-07-22,27.95,85.75,8.75,4.05,18.25
2022-07-23,28.450000000000003,83.75,9.9,2.5250000000000004,17.2075
2022-07-24,29.25,80.0,9.8,6.55,19.925
2022-07-25,29.1,78.5,11.85,6.85,19.205
2022-07-26,28.975,77.5,10.15,1.575,19.225
2022-07-27,28.625,81.0,9.35,3.45,17.6525
2022-07-28,27.8,85.5,10.15,16.05,14.5675
2022-07-29,26.625,90.5,7.275,16.775,11.5975
2022-07-30,26.575,90.0,7.7,15.925,13.2575
2022-07-31,26.3,90.75,7.4,27.025,10.870000000000001
2022-08-01,26.65,88.75,5.65,15.175,15.497499999999999
2022-08-02,28.85,81.75,6.175,0.125,21.45
2022-08-03,29.15,82.75,4.7,0.35,20.845
2022-08-04,28.175,85.75,8.575,4.675,15.855
2022-08-05,27.7,88.5,6.95,5.575,16.1275
2022-08-06,28.4,86.0,4.775,3.35,19.73
2022-08-07,28.0,87.5,6.725,13.450000000000001,17.11
2022-08-08,29.35,81.0,4.75,0.025,21.485
2022-08-09,30.1,80.0,4.775,0.775,20.0975
2022-08-10,30.6,78.25,6.025,0.0,22.072499999999998
2022-08-11,27.8,82.0,13.0,4.65,9.675
2022-08-12,29.275,72.75,6.95,0.0,21.06
2022-08-13,29.875,76.75,7.449999999999999,0.0,22.4475
2022-08-14,29.05,82.25,6.925,8.799999999999999,20.5675
2022-08-15,27.675,83.5,9.2,5.324999999999999,14.125
2022-08-16,28.85,74.75,9.725,1.4500000000000002,18.2475
2022-08-17,28.6,76.5,15.425,0.075,18.8
2022-08-18,29.225,76.75,6.6,0.625,21.002499999999998
2022-08-19,29.175,77.75,8.375,1.0,20.072499999999998
2022-08-20,28.474999999999998,79.75,5.775,0.925,17.3875
2022-08-21,28.9,79.25,6.2749999999999995,1.075,20.56
2022-08-22,29.65,76.0,4.375,0.0,21.3175
2022-08-23,30.3,75.25,10.375,0.2,20.9475
2022-08-24,28.775,77.5,14.425,7.475,18.8175
2022-08-25,28.95,76.5,7.425,0.625,20.3075
2022-08-26,29.2,74.75,6.7,0.65,19.9975
2022-08-27,29.2,74.25,9.175,1.125,19.54
2022-08-28,29.175,73.75,7.875,1.7500000000000002,19.5275
2022-08-29,27.9,81.75,6.275,8.675,17.405
2022-08-30,29.05,77.75,5.05,1.75,20.4375
2022-08-31,30.0,73.75,5.6,0.2,20.3325
2022-09-01,30.325,69.75,6.125,0.0,21.0475
2022-09-02,29.825,72.25,6.1,0.575,19.07
2022-09-03,29.625,71.75,6.675,0.175,19.8775
2022-09-04,29.4,69.75,7.65,0.1,20.7125
2022-09-05,28.950000000000003,70.75,7.55,4.175,19.8775
2022-09-06,28.575,75.25,5.5,0.175,19.8
2022-09-07,29.2,70.75,4.85,0.0,20.4575
2022-09-08,29.825,68.25,3.475,0.05,20.305
2022-09-09,29.875,70.25,6.0,0.15000000000000002,19.825
2022-09-10,29.625,71.75,7.7250000000000005,0.6000000000000001,19.307499999999997
2022-09-11,28.575,74.25,8.125,1.45,18.955
2022-09-12,28.85,71.25,6.35,0.42500000000000004,19.747500000000002
2022-09-13,29.200000000000003,70.75,5.6,0.45,19.59
2022-09-14,29.15,72.0,4.725,0.5,17.4725
2022-09-15,28.475,74.5,6.625,1.65,18.6175
2022-09-16,27.8,75.5,6.4,2.175,18.88
2022-09-17,28.775000000000002,72.25,5.7,0.07500000000000001,19.415
2022-09-18,29.125,69.5,6.125,0.0,19.535
2022-09-19,29.225,67.0,5.25,0.025,19.465
2022-09-20,28.325,73.5,5.4,1.375,17.72
2022-09-21,27.225,82.75,4.875,9.475,15.26
2022-09-22,26.55,85.0,5.85,16.8,10.84
2022-09-23,25.900000000000002,85.5,6.125,7.675000000000001,9.887500000000001
2022-09-24,24.475,88.0,10.05,41.8,6.605
2022-09-25,25.0,83.75,10.075,17.275,14.192499999999999
2022-09-26,25.375,83.75,5.15,1.375,18.325
2022-09-27,26.075,81.75,5.15,0.05,17.865000000000002
2022-09-28,26.45,79.0,4.825,0.0,18.0875
2022-09-29,26.65,78.0,5.975,0.0,18.2625
2022-09-30,27.15,76.0,5.725,0.05,18.03
2022-10-01,27.049999999999997,74.5,5.8,0.025,17.95
2022-10-02,27.05,71.25,6.275,0.0,18.09
2022-10-03,27.0,66.5,7.525,0.0,18.305
2022-10-04,26.85,68.25,7.1,0.0,18.0575
2022-10-05,26.5,69.5,5.4,0.0,18.0175
2022-10-06,25.8,72.75,7.925,0.025,17.4425
2022-10-07,25.45,76.25,7.075,0.3,15.855
2022-10-08,24.525,80.25,7.449999999999999,1.525,11.1775
2022-10-09,24.425,79.75,6.35,0.55,15.465
2022-10-10,23.6,81.75,7.175,3.375,12.75
2022-10-11,22.575,83.75,6.6,8.175,14.565000000000001
2022-10-12,22.875,77.25,5.7,0.0,16.475
2022-10-13,23.65,69.75,6.975,0.0,16.595
2022-10-14,23.925,65.5,7.825000000000001,0.0,16.5325
2022-10-15,23.9,64.5,6.8,0.0,16.44
2022-10-16,24.175,64.5,6.1,0.0,16.2075
2022-10-17,24.25,60.5,6.2,0.0,16.0375
2022-10-18,23.45,62.25,7.0,0.0,15.9525
2022-10-19,23.125,62.25,7.775,0.0,15.7425
2022-10-20,22.775,61.5,13.075,1.0,14.095
2022-10-21,22.725,64.0,7.199999999999999,0.0,15.3675
2022-10-22,21.975,60.0,6.975,0.0,15.5125
2022-10-23,21.575,62.0,6.65,0.0,15.4575
2022-10-24,21.525,60.25,7.85,0.0,15.477500000000001
2022-10-25,21.925,59.5,8.1,0.0,15.2475
2022-10-26,22.55,63.5,5.55,0.0,14.9275
2022-10-27,22.575,63.25,5.9,0.0,14.7975
2022-10-28,22.35,65.75,5.675,0.0,14.6325
2022-10-29,22.35,65.5,5.625,0.0,14.51
2022-10-30,22.425,66.25,6.1,0.0,14.235
2022-10-31,22.375,67.75,6.5,0.0,13.9925
2022-11-01,22.675,66.75,9.075,1.225,12.975
2022-11-02,22.575,68.75,7.5,0.0,13.5825
2022-11-03,22.125,67.5,6.800000000000001,0.0,12.5025
2022-11-04,22.1,73.75,5.525,0.0,13.105
2022-11-05,22.65,74.75,10.775,0.575,12.6175
2022-11-06,22.75,73.0,10.65,4.35,11.9825
2022-11-07,21.575,77.25,7.275,0.0,11.58
2022-11-08,19.925,78.25,6.475,1.1749999999999998,10.7875
2022-11-09,19.25,76.5,6.7250000000000005,2.875,11.2375
2022-11-10,19.425,68.5,7.35,0.0,12.1325
2022-11-11,18.65,66.25,8.5,0.0,12.8325
2022-11-12,18.4,65.75,8.275,0.0,12.77
2022-11-13,18.95,63.5,6.175000000000001,0.0,11.925
2022-11-14,18.675,65.0,10.1,4.875,8.6
2022-11-15,18.7,70.5,6.075,0.0,11.35
2022-11-16,17.175,72.5,7.425,0.0,12.145
2022-11-17,16.775,68.5,9.7,0.0,12.315
2022-11-18,16.325,66.5,6.95,0.0,12.31
2022-11-19,16.3,69.0,6.0,0.0,11.9875
2022-11-20,16.775,68.0,8.475,0.0,12.1225
2022-11-21,16.375,66.25,8.275,0.0,12.15
2022-11-22,16.3,64.0,8.675,0.0,12.205
2022-11-23,16.2,63.0,8.5,0.0,12.185
2022-11-24,16.200000000000003,64.5,7.575,0.0,12.1225
2022-11-25,16.225,66.0,6.625,0.0,11.88
2022-11-26,16.225,68.75,7.85,0.0,11.83
2022-11-27,16.65,68.75,5.8999999999999995,0.0,11.8775
2022-11-28,16.35,70.0,5.025,0.0,11.635000000000002
2022-11-29,16.3,73.75,6.375,0.0,11.31
2022-11-30,15.875,76.75,6.449999999999999,0.0,11.200000000000001
2022-12-01,16.35,73.75,6.4,0.0,11.2775
2022-12-02,16.575,72.5,4.775,0.0,9.9425
2022-12-03,15.95,72.25,6.05,0.0,11.2375
2022-12-04,15.425,71.5,7.75,0.0,11.497499999999999
2022-12-05,14.975,71.75,6.6,0.0,11.3275
2022-12-06,14.925,71.75,9.15,0.0,11.345
2022-12-07,14.799999999999999,69.25,9.35,0.0,11.4075
2022-12-08,14.95,71.75,7.025,0.0,10.72
2022-12-09,15.8,71.0,6.9,0.0,10.9425
2022-12-10,16.5,67.75,7.425,0.0,10.6175
2022-12-11,16.6,60.25,8.975,0.0,11.155
2022-12-12,15.85,56.5,9.1,0.0,11.315
2022-12-13,16.25,51.5,12.0,0.0,11.23
2022-12-14,14.025,58.5,9.075,0.0,11.52
2022-12-15,13.825,63.5,7.7250000000000005,0.0,11.3475
2022-12-16,13.775,66.75,7.325,0.0,11.3475
